,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
67,ArcelorMittal SA,Q27893,0,False,nothing,32.19000000000001,1,1.0,1.0
68,Arista Networks Inc,Q2861324,0,True,19 ARISTA CORPORATE PHILANTHROPY Tree Planting Initiative In late 2018 after driving through a deforested stark and barren area near his hometown of Pune India Arista Executive P rav in Bhag wat was inspired to launch an ambitious life changing initiative to return the area to its previously lush green Government and Local Build a Partnership Through P rav in s tireless energy and enthusiasm he quickly gained the support of Arista leadership to launch an ambitious multi year project and worked to build support and a shared vision with India District Government and Forestry department officials as local Project Milestones achieved in 2019 included Creating a nursery and plantation to develop and digging of rainwater storage pond areas and of 5 500 Trees exceeding our 2019 CSR goal of 5 000 trees 2020 Goals and Expanding our Ecosystem In 2020 Arista will be exponentially increasing our tree planting goal to 50 000 trees,44.55,2,2.0,2.0
69,Arkema SA,Q673327,0,True,SD G 15 Life on land To shrink our environmental footprint we have c omitted to reduce volatile organic compound,14.31,2,-0.25,1.5
70,Asahi Kasei Corp,Q720489,0,False,nothing,40.78,1,1.0,1.0
71,Ashtead Group PLC,Q4805956,0,False,nothing,2.640000000000001,1,1.0,1.0
72,ASOS PLC,Q211951,0,False,nothing,-143.8341176470588,-1,-1.0,-1.0
73,Aspen Pharmacare Holdings Ltd,Q4807838,0,False,nothing,-4.5600000000000005,-1,-1.0,-1.0
74,Aspen Technology Inc,Q736091,0,False,nothing,59.92,1,1.0,1.0
75,Astellas Pharma Inc,Q528842,0,True,We are committed to protecting life and the natural world in all its glory,13.74,2,2.0,2.0
76,AstraZeneca PLC,Q731938,0,False,nothing,-141.06684131736526,-1,-1.0,-1.0
77,Atlas Copco AB,Q757164,0,False,nothing,5.636666666666667,1,1.0,1.0
78,Australia & New Zealand Banking Group Ltd,Q714641,0,True,We understand the impacts positive and negative our business customers can have on biodiversity,28.06357142857143,2,2.0,2.0
79,Auto Trader Group PLC,Q4826130,0,False,nothing,2.9450000000000003,1,1.0,1.0
80,Autodesk Inc,Q628051,0,False,nothing,8.795714285714284,1,1.0,1.0
81,Avantor Inc,Q104842834,0,False,nothing,-16.240000000000002,-1,-1.0,-1.0
82,Avery Dennison Corp,Q790650,0,True,The Ocean Cleanup Pla sc poll u on is one of the biggest threats facing our global environment from poisoning and injuring marine life to lie ring our landscapes and clogging land ll s,3.0000000000000004,2,2.0,2.0
83,Avis Budget Group Inc,Q2874395,0,False,nothing,143.35500000000002,1,1.0,1.0
84,Aviva PLC,Q791179,0,False,nothing,-19.676666666666662,-1,-1.0,-1.0
85,AXA SA,Q160054,0,False,nothing,-13.36857142857143,-1,0.0,-0.5
86,Axalta Coating Systems Ltd,Q26215536,0,False,nothing,83.25142857142858,1,1.0,1.0
87,Axiata Group Bhd,Q792500,0,False,nothing,-21.54500000000001,-1,-1.0,-1.0
88,Axis Bank Ltd,Q2003549,0,False,nothing,-33.49,-1,-1.0,-1.0
89,Baidu Inc,Q14772,0,False,nothing,-28.59363636363636,-1,-1.0,-1.0
90,Bajaj Finance Ltd,Q28173355,0,False,nothing,-6.525,-1,-1.0,-1.0
91,Ball Corp,Q4034815,0,False,nothing,19.095,1,1.0,1.0
92,Ballard Power Systems Inc,Q474383,0,False,nothing,-5.52,-1,-1.0,-1.0
93,Banco Bilbao Vizcaya Argentaria SA,Q806189,0,False,nothing,-8.806363636363637,-1,-1.0,-1.0
94,Banco BTG Pactual SA,Q2877503,0,False,nothing,22.380000000000003,1,1.0,1.0
95,Banco Comercial Portugues SA,Q118581,0,False,nothing,-2.5600000000000005,-1,-1.0,-1.0
96,Banco de Sabadell SA,Q762330,0,False,nothing,-0.8800000000000001,-1,-1.0,-1.0
97,Banco do Brasil SA,Q610817,0,False,nothing,-11.12153846153846,-1,-1.0,-1.0
98,Banco Santander Chile,Q1094313,0,False,nothing,7.364999999999999,1,1.0,1.0
99,Banco Santander SA,Q6496310,0,False,nothing,-6.995,-1,-1.0,-1.0
100,Bancolombia SA,Q806206,0,False,nothing,-0.16,-1,-1.0,-1.0
101,Bandhan Bank Ltd,Q19882235,0,False,nothing,-7.300000000000001,-1,-1.0,-1.0
102,Bangkok Bank PCL,Q806483,0,False,nothing,31.69333333333333,1,1.0,1.0
103,Bank Negara Indonesia Persero Tbk PT,Q2882611,0,False,nothing,1035.7733333333335,1,1.0,1.0
104,Bank of America Corp,Q487907,0,False,nothing,-43.64059999999999,-1,-1.0,-1.0
105,Bank of China Ltd,Q790068,0,False,nothing,-55.577,-1,-1.0,-1.0
106,Bank of Ireland Group PLC,Q806689,0,False,nothing,6.038333333333331,1,1.0,1.0
107,Bank of Nova Scotia,Q451476,0,False,nothing,-44.322,-1,-1.0,-1.0
108,Bankinter SA,Q806808,0,False,nothing,-0.4666666666666666,-1,-1.0,-1.0
109,Barclays PLC,Q245343,0,False,nothing,-48.17829787234043,-1,-1.0,-1.0
110,BASF SE,Q9401,0,False,nothing,50.69625,1,1.0,1.0
111,Basler AG,Q810387,0,False,nothing,0.16,1,1.0,1.0
112,Bausch Health Cos Inc,Q1700871,0,False,nothing,-9.75,-1,-1.0,-1.0
113,Baxter International Inc,Q761965,0,False,nothing,25.83,1,1.0,1.0
114,Bayer AG,Q152051,0,False,nothing,-3.1923684210526337,-1,-1.0,-1.0
115,Bayerische Motoren Werke AG,Q26678,0,False,nothing,41.735416666666666,1,1.0,1.0
116,Beijing Enterprises Holdings Ltd,Q836569,0,False,nothing,-0.92,-1,-1.0,-1.0
117,Belden Inc,Q815327,0,False,nothing,6.85,1,1.0,1.0
118,Berkshire Hathaway Inc,Q217583,0,False,nothing,-130.39,-1,0.05263157894736842,-0.5
119,Berry Global Group Inc,Q4894819,0,False,nothing,2.28,1,1.0,1.0
120,Bharat Petroleum Corp Ltd,Q854826,0,False,nothing,-2.492,-1,-1.0,-1.0
121,Bharti Airtel Ltd,Q854867,0,False,nothing,-16.794999999999998,-1,-1.0,-1.0
122,BHP Group Ltd,Q625713,0,False,nothing,-15.334166666666668,-1,-1.0,-1.0
123,BHP Group PLC,Q625713,0,False,nothing,-7.83,-1,-1.0,-1.0
124,Biffa PLC,Q4904749,0,False,nothing,48.260000000000005,1,0.0,0.5
125,Big Yellow Group PLC,Q4906703,0,False,nothing,6.23,1,1.0,1.0
126,Biotage AB,Q10429829,0,False,nothing,0.0,-1,-1.0,-1.0
127,Blackbaud Inc,Q4922539,0,False,nothing,48.11,1,1.0,1.0
128,BNP Paribas SA,Q499707,0,False,nothing,31.253125,1,1.0,1.0
129,Bombardier Inc,Q333498,0,False,nothing,31.168999999999997,1,1.0,1.0
130,Booking Holdings Inc,Q18674747,0,False,nothing,-1.7000000000000002,-1,-1.0,-1.0
131,Boralex Inc,Q2910597,0,False,nothing,84.6,1,1.0,1.0
132,Boston Properties Inc,Q4844439,0,False,nothing,2.32,1,0.4166666666666667,1.0
133,Boston Scientific Corp,Q894585,0,False,nothing,-28.885,-1,-1.0,-1.0
134,BP PLC,Q152057,0,True,The scope of our care for our planet aims covers biodiversity water management nature based solutions including those that reduce or remove carbon emissions circularity and sustainable purchasing out more,-111.93764705882352,0,0.0,0.0
135,Braskem SA,Q899395,0,False,nothing,-75.96,-1,-1.0,-1.0
136,BRF SA,Q899097,0,False,nothing,3.3199999999999985,1,1.0,1.0
137,Bridgestone Corp,Q179433,0,False,nothing,54.42,1,0.0,0.5
138,Bristol-Myers Squibb Co,Q266423,0,True,Biodiversity and land use Through our Sustainability 2010 Goal our facilities around the world partner with organizations to protect endangered or threatened species,-36.30555555555556,0,0.0,0.0
139,British American Tobacco Malaysia Bhd,Q856411,0,False,nothing,0.0640000000000004,1,1.0,1.0
140,British American Tobacco PLC,Q856411,0,True,The natural resources upon which farming and landscapes rely soil and water management water use sustainable fuels Basic infrastructure needed for viable places to live and work land security access to decent water and sanitation energy housing and healthcare Resources and safety nets for self s ufc ien cy and resilience job security longevity womens empowerment grievance mechanisms Skills knowledge labour and human rights next generation of farmers tackling child labour tackling forced labour health and safety Pro table farms and stable in comes farmer income farmer productivity crop divers i cation food security Natural Financial Human Social capital capital capital capital Physical capital 18 British American Tobacco Sustainability Report agriculture and farmer livelihoods Performance Corporate Independent material it y and Introduction Harm reduction behaviour People and culture Environment assurance engagement Driving change at farm level Global priorities Each leaf operation is expected to prior it is e Farmer income Providing ongoing agri support packages through Extension Services Health and safety 100 of farmers supplied with PPE No child labour Full adherence to BAT policies as well as regular training and monitoring Sustainable wood Eliminate use of unsustainable wood sources Local priorities Using Thrive and STP results each leaf operation is required to establish its local priorities developing its vision for farmer livelihoods and helping it de ne a sustainable farm model,0.0640000000000004,2,2.0,2.0
141,Britvic PLC,Q4971696,0,False,nothing,32.980000000000004,1,1.0,1.0
142,Broadcom Inc,Q4827416,0,False,nothing,42.9,1,1.0,1.0
143,BT Group PLC,Q593786,0,False,nothing,-298.4031578947368,-1,-0.3333333333333333,-1.0
144,BYD Co Ltd,Q2608329,0,False,nothing,57.46,1,0.05263157894736842,1.0
145,CA Immobilien Anlagen AG,Q1022921,0,False,nothing,0.0,-1,-1.0,-1.0
146,Cal-Maine Foods Inc,Q5018092,0,False,nothing,14.625,1,1.0,1.0
147,Campbell Soup Co,Q1030544,0,False,nothing,5.935000000000002,1,1.0,1.0
148,Canfor Corp,Q1033165,0,False,nothing,26.26,1,1.0,1.0
149,Capital One Financial Corp,Q1034654,0,False,nothing,165.88875000000002,1,1.0,1.0
150,CapitaLand Ltd,Q3272868,0,False,nothing,39.55,1,1.0,1.0
151,Carlsberg AS,Q113215,0,False,nothing,37.94,1,1.0,1.0
152,Carrefour SA,Q3117359,0,False,nothing,-9.728260869565217,-1,-1.0,-1.0
153,Cascades Inc,Q544004,0,False,nothing,-10.56,-1,-1.0,-1.0
154,Catalent Inc,Q19866242,0,False,nothing,8.045000000000002,1,1.0,1.0
155,CBRE Group Inc,Q1023013,0,False,nothing,5.492727272727271,1,1.0,1.0
156,CCR SA,Q1121225,0,False,nothing,-1.3200000000000005,-1,-1.0,-1.0
157,CD Projekt SA,Q7098994,0,False,nothing,-101.183,-1,-1.0,-1.0
158,Celanese Corp,Q547450,0,False,nothing,12.055,1,1.0,1.0
159,Cemex SAB de CV,Q1053348,0,False,nothing,44.580000000000005,1,1.0,1.0
160,Centrica PLC,Q259013,0,False,nothing,-21.072857142857146,-1,-1.0,-1.0
161,Cerner Corp,Q1055390,0,False,nothing,20.895000000000003,1,1.0,1.0
162,CF Industries Holdings Inc,Q905806,0,False,nothing,-1.5499999999999998,-1,-1.0,-1.0
163,Charter Communications Inc,Q2961234,0,False,nothing,-60.09800000000001,-1,0.05263157894736842,-0.5
164,Chegg Inc,Q5089544,0,False,nothing,-258.03,-1,-1.0,-1.0
165,Chevron Corp,Q319642,0,False,nothing,-246.9825,-1,-1.0,-1.0
166,China Everbright Environment Group Ltd,Q10890263,0,False,nothing,12.32,1,1.0,1.0
167,China Hongqiao Group Ltd,Q10874559,0,False,nothing,-1.08,-1,-1.0,-1.0
168,China Merchants Bank Co Ltd,Q1073327,0,False,nothing,-0.2850000000000001,-1,-1.0,-1.0
169,China Merchants Port Holdings Co Ltd,Q268784,0,False,nothing,4.870000000000001,1,1.0,1.0
170,China Resources Gas Group Ltd,Q5099882,0,False,nothing,0.0,-1,-1.0,-1.0
171,China Resources Land Ltd,Q5099887,0,False,nothing,-0.5,-1,-1.0,-1.0
172,China Traditional Chinese Medicine Holdings Co Ltd,Q27892807,0,False,nothing,4.847857142857142,1,0.0,0.5
173,China Vanke Co Ltd,Q861340,0,False,nothing,-33.35,-1,-1.0,-1.0
174,Chubb Ltd,Q1089060,0,False,nothing,14.559999999999995,1,1.0,1.0
175,Chugai Pharmaceutical Co Ltd,Q750619,0,False,nothing,-20.72,-1,-1.0,-1.0
176,Cie de Saint-Gobain,Q678565,0,False,nothing,-90.07333333333334,-1,-1.0,-1.0
177,Cie Generale des Etablissements Michelin SCA,Q151107,0,False,nothing,110.49736842105264,1,1.0,1.0
178,Cimarex Energy Co,Q16829606,0,False,nothing,-0.1699999999999999,-1,-1.0,-1.0
179,Cimpress PLC,Q22121865,0,False,nothing,14.0875,1,1.0,1.0
180,Cintas Corp,Q1092571,0,False,nothing,35.81333333333335,1,1.0,1.0
182,Citigroup Inc,Q219508,0,True,66 Citi 2019 ES G Approach to for We Do to their land livelihood and cultural heritage,38.6016129032258,2,2.0,2.0
183,Citrix Systems Inc,Q916196,0,False,nothing,48.24,1,1.0,1.0
184,City Developments Ltd,Q16259060,0,False,nothing,35.7,1,1.0,1.0
185,Clear Channel Outdoor Holdings Inc,Q5130656,0,False,nothing,92.56,1,1.0,1.0
186,Clearwater Paper Corp,Q5130952,0,False,nothing,-0.31,-1,-1.0,-1.0
187,CLP Holdings Ltd,Q977959,0,False,nothing,85.68,1,1.0,1.0
188,CME Group Inc,Q1071967,0,False,nothing,-8.025714285714285,-1,-1.0,-1.0
189,CNH Industrial NV,Q15238661,0,False,nothing,5.816000000000001,1,1.0,1.0
190,CNP Assurances,Q1023930,0,False,nothing,58.42,1,1.0,1.0
191,Coca-Cola Europacific Partners PLC,Q106829668,0,False,nothing,-0.32,-1,-1.0,-1.0
192,Coca-Cola Femsa SAB de CV,Q20714863,0,False,nothing,2793.42,1,1.0,1.0
193,Cogent Communications Holdings Inc,Q1106938,0,False,nothing,21.480000000000004,1,1.0,1.0
194,Cognizant Technology Solutions Corp,Q1107035,0,False,nothing,220.3466666666667,1,1.0,1.0
195,Coherent Inc,Q1107088,0,False,nothing,-9.96,-1,-1.0,-1.0
196,Colfax Corp,Q2579502,0,False,nothing,0.0,-1,-1.0,-1.0
197,Colgate-Palmolive Co,Q609466,0,False,nothing,37.92,1,1.0,1.0
198,Columbia Sportswear Co,Q1112588,0,False,nothing,25.9,1,1.0,1.0
199,Comcast Corp,Q1113804,0,False,nothing,-37.188125000000014,-1,-1.0,-1.0
200,Comfort Systems USA Inc,Q5151691,0,False,nothing,-0.1399999999999999,-1,-1.0,-1.0
201,Commonwealth Bank of Australia,Q285328,0,False,nothing,-11.47166666666667,-1,-1.0,-1.0
202,CommScope Holding Co Inc,Q5152057,0,False,nothing,86.36999999999999,1,1.0,1.0
203,Community Health Systems Inc,Q5154770,0,False,nothing,-0.1999999999999998,-1,-1.0,-1.0
204,Compass Group PLC,Q782697,0,False,nothing,-19.78625,-1,-1.0,-1.0
205,Constellation Brands Inc,Q1128160,0,True,Because we rely on the land for our livelihood it is critical that Constellation does all it can to ensure clean water air and soil at all of our sites and in all of the countries and communities where we operate,-1.0799999999999983,0,0.0,0.0
206,Contact Energy Ltd,Q1128439,0,False,nothing,14.2725,1,1.0,1.0
207,Contemporary Amperex Technology Co Ltd,Q18653563,0,False,nothing,55.68142857142858,1,1.0,1.0
208,Continental AG,Q163241,0,False,nothing,-7.5,-1,-1.0,-1.0
209,Continental Resources Inc/OK,Q5165314,0,False,nothing,-3.405,-1,-1.0,-1.0
210,Corning Inc,Q5842736,0,False,nothing,27.03,1,1.0,1.0
211,Cosan SA,Q2998228,0,False,nothing,-0.18,-1,-1.0,-1.0
212,Coty Inc,Q1104787,0,False,nothing,259.69800000000004,1,1.0,1.0
213,Credicorp Ltd,Q126559,0,False,nothing,372.135,1,1.0,1.0
214,Credit Suisse Group AG,Q372657,0,False,nothing,-198.638,-1,0.0,-0.5
215,CRH PLC,Q1053299,0,False,nothing,7.8725,1,1.0,1.0
216,Croda International PLC,Q3003175,0,False,nothing,-13.222500000000004,-1,-1.0,-1.0
217,Crown Castle International Corp,Q5189320,0,False,nothing,-17.430000000000007,-1,0.4166666666666667,-0.5
218,Crown Holdings Inc,Q5189378,0,False,nothing,45.1,1,1.0,1.0
219,CVS Health Corp,Q624375,0,False,nothing,85.18222222222222,1,1.0,1.0
220,CyberArk Software Ltd,Q5197666,0,False,nothing,326.33,1,1.0,1.0
221,CyrusOne Inc,Q16953751,0,False,nothing,2.7224999999999997,1,0.4166666666666667,1.0
222,Daikin Industries Ltd,Q1157589,0,False,nothing,50.87333333333336,1,1.0,1.0
224,Daiwa House Industry Co Ltd,Q913825,0,False,nothing,23.800000000000004,1,1.0,1.0
225,Danaher Corp,Q1159256,0,False,nothing,-1.2400000000000002,-1,-1.0,-1.0
226,Danone SA,Q329426,0,True,As early as 1972 Danone acknowledged the environmental and social impact of our business on the planet,-16.80583333333333,0,0.0,0.0
227,Danske Bank A/S,Q1636974,0,False,nothing,-64.0,-1,-1.0,-1.0
228,DBS Group Holdings Ltd,Q705417,0,False,nothing,4.552857142857143,1,1.0,1.0
229,Deckers Outdoor Corp,Q1181953,0,False,nothing,5.7700000000000005,1,1.0,1.0
230,Dell Technologies Inc,Q27500963,0,False,nothing,27.58285714285714,1,1.0,1.0
231,Delta Electronics Inc,Q5254620,0,False,nothing,-4.98,-1,-1.0,-1.0
232,DENTSPLY SIRONA Inc,Q23781052,0,False,nothing,5.93,1,1.0,1.0
233,Derichebourg SA,Q3023799,0,False,nothing,4.32,1,1.0,1.0
234,Deutsche Bank AG,Q66048,0,False,nothing,-58.1584,-1,-1.0,-1.0
235,Deutsche Telekom AG,Q9396,0,False,nothing,-750.24,-1,-0.3333333333333333,-1.0
236,Deutsche Wohnen SE,Q1204510,0,False,nothing,-58.426,-1,-1.0,-1.0
237,Devon Energy Corp,Q1206980,0,True,Here in the environmental section look for Affordable and Clean Energy Climate Change Partnerships for the Goals Air Emissions Clean Water and Sanitation Water Management Life on Land Land Conservation Biodiversity Collaborations for progress Our corporate value to build relationships is vital to improving our environmental performance,2.7,2,2.0,2.0
238,Devon Energy Corp,Q1206980,0,True,2020 SUSTAIN A BIL IT Y 31 Land Conservation Recognizing that oil and natural gas development is a temporary use of the land Devon is committed to preserving the landscape and protecting wildlife habitat in areas surrounding our operates in prairies grasslands and deserts taking great care to be a good steward of the land and wildlife habitat,2.7,2,2.0,2.0
239,Dexcom Inc,Q15109865,0,False,nothing,17.43,1,1.0,1.0
240,Diageo PLC,Q161140,0,False,nothing,50.13125,1,1.0,1.0
241,Diamondback Energy Inc,Q65091423,0,True,We operate in the same areas in which our employees and their families live and are dedicated to preserving and protecting the environment for the benefit of our stockholders employees and our communities,-4.38,0,0.0,0.0
242,DiaSorin SpA,Q3706466,0,False,nothing,39.48,1,1.0,1.0
243,Digital Realty Trust Inc,Q5275969,0,False,nothing,94.42,1,0.4166666666666667,1.0
244,Direct Line Insurance Group PLC,Q5280285,0,False,nothing,5.320000000000001,1,1.0,1.0
245,Discover Financial Services,Q5281775,0,False,nothing,11.840000000000003,1,1.0,1.0
246,Dollar General Corp,Q145168,0,False,nothing,41.98774193548388,1,1.0,1.0
247,Dollar Tree Inc,Q5289230,0,False,nothing,42.5,1,1.0,1.0
248,Dometic Group AB,Q5290243,0,False,nothing,34.580000000000005,1,1.0,1.0
249,Dover Corp,Q16974527,0,False,nothing,24.805,1,1.0,1.0
250,Dow Inc,Q62739842,0,False,nothing,51.025,1,1.0,1.0
251,DS Smith PLC,Q5206214,0,False,nothing,7.185454545454545,1,1.0,1.0
252,Duke Energy Corp,Q1264404,0,False,nothing,-21.24058823529412,-1,-1.0,-1.0
253,Duke Realty Corp,Q48742298,0,False,nothing,0.0,-1,-1.0,-1.0
254,DuPont de Nemours Inc,Q221062,0,True,25 m gallons of water are processed globally through our technologies Leading water stewardship GRI is essential to life on earth,-72.12222222222222,0,0.0,0.0
255,E.ON SE,Q270223,0,False,nothing,-48.40249999999999,-1,-1.0,-1.0
256,Eastman Chemical Co,Q899022,0,False,nothing,28.2,1,1.0,1.0
257,Eaton Corp PLC,Q48872,0,False,nothing,-9.48,-1,-1.0,-1.0
258,eBay Inc,Q58024,0,False,nothing,-20.43578947368422,-1,0.0,-0.5
259,Ecolab Inc,Q1282031,0,False,nothing,23.21,1,1.0,1.0
260,Ecopetrol SA,Q1282130,0,False,nothing,-51.74,-1,-1.0,-1.0
261,Edenred,Q3047407,0,False,nothing,13.899999999999997,1,1.0,1.0
262,Edgewell Personal Care Co,Q5337641,0,False,nothing,0.9275,1,1.0,1.0
263,EDP - Energias de Portugal SA,Q1341222,0,False,nothing,-17.025000000000002,-1,-1.0,-1.0
264,Edwards Lifesciences Corp,Q16966841,0,False,nothing,29.385,1,1.0,1.0
265,eHealth Inc,Q5323107,0,False,nothing,2.28,1,1.0,1.0
266,Elanco Animal Health Inc,Q30280160,0,False,nothing,-5.629999999999999,-1,-1.0,-1.0
267,Electrolux AB,Q505922,0,False,nothing,-6.359999999999999,-1,-1.0,-1.0
