,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
45,Adani Transmission Ltd,Q83472792,1,True,To continually improve our environmental performance we have identified environmental aspects and its impact developed management programmes and established objectives and targets on a short and medium term basis and also identified the necessary resources and review and update our management system on a regular have developed an environmental policy which guides all our actions and is focused at reducing recycling and work towards op timi sing resource consumption aimed at reduction of emissions waste minim is ation and conservation of necessary clearances we execute the projects,15.06,3,3.0,3.0
46,Adani Transmission Ltd,Q83472792,1,True,As a transmission and distribution company our business is exposed to both physical and transition risk of climate change,15.06,3,3.0,3.0
47,Adani Transmission Ltd,Q83472792,1,True,Occupational Health and Safety S Digit is ation M High External Perspective Asset Util is ation L Customer Satisfaction S Employee Engagement S Right of Way M Business Ethics and Values S Access and Afford ability L Innovation and Technology M Incident Risk M Economic Performance S Climate Change L Land Availability Competition M License to Operate S Community Relationships S Supply Chain Practices Labour Relations Political Stability Internal Business Perspective Low High Human Rights Emergency Preparedness Response M Governance S Content marked in grey font are material topics that do not have a time frame and are carried out on a continuous basis 29 Capitals Financial capital Manufactured capital Human capital Intellectual capital Social and relationship capital Key Material Topics Impacting Capitals Economic Performance Governance Emergency Preparedness and Response and Competition Asset Util is ation Right of Way and Land Availability Occupational Health and Safety Employee Engagement Labour Relations Human Rights and Incident Risk Digitalis ation and Innovation and Technology Business Ethics and Values Supply Chain Practices Access and Afford ability License to Operate Community Relationships Political Stability and Customer Satisfaction Climate Change Material it y Key Material Topics Parameters Target by September 2021 Environmental Social Governance Technological advancement for minimal downtime during maintenance leading to better availability and increased EB IT DA Rooftop solar installation at substations for auxiliary power consumption Renewable power procurement at below A PPC tariff reduction for 3 Million Mumbai customers Reduction in pollution due to fly ash util is ation Better vendor management development of local workforce,15.06,3,3.0,3.0
48,Adani Transmission Ltd,Q83472792,1,True,61 Environment Approach Preparing for a Low Carbon Future Climate change is one of the major challenges of our time and the primary theme driving the energy industry in the foreseeable future,15.06,3,3.0,3.0
49,Adani Transmission Ltd,Q83472792,1,True,Through global benchmarking and comparison with peers we endeavor to continuously improve our climate governance,15.06,3,3.0,3.0
50,Adani Transmission Ltd,Q83472792,1,True,We are embracing the transition to a low carbon economy and are moving towards our goal of becoming a leader in the transmission and distribution of reliable clean Indicators and Initiatives Co 2 Emissions Water Waste Land Use Scope 1 t CO 2 e 31 87 008 Scope 2 t CO 2 e 21 155 Freshwater KL 18 16 542 Water recycled KL 2 04 494 Fly ash util is ation at generating station 100 Hazardous waste generated 93,15.06,3,3.0,3.0
51,adidas AG,Q3895,0,False,nothing,136.77517241379311,1,1.0,1.0
52,Adient PLC,Q26832896,0,True,From reducing our carbon footprint to maintaining workplaces free from harassment and discrimination,-4.69,0,0.0,0.0
53,Adobe Inc,Q11463,0,True,Perform to our internal environmental management system that solidifies our operational rigor surrounding sustainability in risks opportunities processes governance communications and outcomes,46.590384615384615,2,2.0,2.0
54,Adobe Inc,Q11463,0,True,carbon emissions annually report them in our Corporate Social Responsibility Report to CDP and other reporting outlets and implement strategies to reduce them Develop the ability to measure and reduce all Scope 3 emissions by working with our suppliers encouraging our employees to commit to public transportation and zero carbon commuting and to reduce employee travel Act on implemented verified science based emissions targets in Scopes 1 2 and 3 to grow our business while using less energy and emissions to do it Reach our goal of running our operations and digital delivery of product with 100 Renewable Energy RE by 2035 through a sound strategy of Energy efficiency excellence On site renewable energy when it makes economic sense Policy Advocacy Clean Power Plan CA SB 100 OR Cap Invest WA SB 5116 VA IRP etc,46.590384615384615,2,2.0,2.0
55,Adobe Inc,Q11463,0,True,1 decrease in overall Scope 1 and Scope 2 market based emissions Highlights FY 2019 Adobe Corporate Sustainability Report Practicing dont want to simply carbon footprint we fundamentally change Adobe we find new ways to conserve natural resources in everything we do and we ve seen big benefits for our business our customers our people and our communities,46.590384615384615,2,2.0,2.0
56,Adobe Inc,Q11463,0,True,Please see our CDP responses for risk assessment and mitigation and climate scenarios,46.590384615384615,2,2.0,2.0
57,Adobe Inc,Q11463,0,True,Adobe Sustainability Policy Updated May 2019 At Adobe we believe that we have an obligation to our employees our communities our investors our customers and the environment to operate our business sustain ably,46.590384615384615,2,2.0,2.0
58,Adobe Inc,Q11463,0,True,Developed in partnership with the Environmental Paper Network our Resource Saver Calculator enables customers to see exactly how many natural resources they can save and the emissions and costs they can avoid by using Adobe Document Cloud and Adobe Sign,46.590384615384615,2,2.0,2.0
59,Adobe Inc,Q11463,0,True,100 renewable energy is our goal See how The Global Fund advances their mission using digital work flows based on Document Environmental Sustainability Going all electric We deployed almost 4 x more renewable electricity without the use of offsets between 2018 35 21 energy use intensity across Adobe work spaces from FY 17 The North Tower is going to be among the first of its kind in Silicon Valley to be clean renewable Nara yen Adobe CEO Adobe Corporate Sustainability Report 2019 Adobe Corporate Sustainability Report,46.590384615384615,2,2.0,2.0
60,ADT Inc,Q290680,0,True,Environment Health and Safety As an industry leader we are committed to conducting our business operations in a manner that sustains the environment protects the health and safety of our employees and complies with applicable environmental sustainability efforts include an aggressive program to promote green enterprises and recognize and encourage efforts that reduce greenhouse gasses and the environmental impact of our business,12.25,2,2.0,2.0
61,ADT Inc,Q290680,0,True,We take our social responsibilities seriously and are committed to growing our business in a sustainable these reasons we are committed to minimizing impacts on the environment by reducing our greenhouse gas emissions waste energy,12.25,2,2.0,2.0
62,ADT Inc,Q290680,0,True,We will continue to be proactive in our approach to mitigate the environmental impacts of our business,12.25,2,2.0,2.0
63,Adtalem Global Education Inc,Q5244154,0,True,These goals address a set of environmental issues that are important to Ad tale m including our impact on climate change and our effect on natural resources,5.67,2,2.0,2.0
64,Adtalem Global Education Inc,Q5244154,0,True,A vital component of our environmental sustainability strategy is the mitigation of our environmental impact across our facilities and institutions,5.67,2,2.0,2.0
65,Adtalem Global Education Inc,Q5244154,0,True,These goals address a set of environmental issues that are important to Ad tale m including our impact on climate change and our eec t on natural resources,5.67,2,2.0,2.0
66,Adtalem Global Education Inc,Q5244154,0,True,2 Our Multi year Environmental Goals A DT A L E M 2 0 2 1 S U S TA I N A B I L I T Y R E P O R T S U M M A R Y,5.67,2,2.0,2.0
67,Adtalem Global Education Inc,Q5244154,0,True,In fiscal year 2018 we developed our formal sustainability strategy statement Key components of our current ES G practices include AD TALE MS ENVIRONMENTAL SOCIAL AND GOVERNANCE ES G PRACTICES SUPPORT OUR PURPOSE TO EMPOWER STUDENTS TO ACHIEVE THEIR GOALS FIND SUCCESS AND MAKE INSPIRING CONTRIBUTIONS TO OUR GLOBAL COMMUNITY,5.67,2,2.0,2.0
68,Adtalem Global Education Inc,Q5244154,0,True,Main navigation Sustainability Environmental Practices Social Practices Governance Practices Diversity Community Engagement Empower Scholarship Fund Ad tale m Global Education Foundation Social Practices Our TEACH values Teamwork Energy Accountability Community and Heart shape how we work together to fulfill our promise to our students our members and each other,5.67,2,2.0,2.0
69,Adtalem Global Education Inc,Q5244154,0,True,See our sustainability strategy statement and further ES G details on pages 3 through 5,5.67,2,2.0,2.0
70,Adtalem Global Education Inc,Q5244154,0,True,View our Sustainability Report for metrics and details,5.67,2,2.0,2.0
71,Adtalem Global Education Inc,Q5244154,0,True,7 OUR APPROACH TO SUSTAINABILITY Ad tale ms Sustainability Commitment Safeguarding Global Health and the Environment Ad tale m Global Education operates in a sustainable ethical and responsible manner as we increase access and equity in education and workforce training,5.67,2,2.0,2.0
72,Adtalem Global Education Inc,Q5244154,0,True,Main navigation Sustainability Environmental Practices Social Practices Governance Practices Diversity Community Engagement Empower Scholarship Fund Ad tale m Global Education Foundation Environmental Practices At Ad tale m we understand how important natural resources are to the communities we serve,5.67,2,2.0,2.0
73,Adtalem Global Education Inc,Q5244154,0,True,25 Uniting Against Environmental Uniting Against Environmental Threats and Disasters Threats and Disasters Operating at the Intersection of Access Equity and Environmentalism Consistent with our One Health approach we recognize that human healthcare access and equity is deeply interconnected with environmental issues,5.67,2,2.0,2.0
74,Adtalem Global Education Inc,Q5244154,0,True,23 SAFEGUARDING GLOBAL HEALTH AND THE ENVIRONMENT Leading Through Education and Research The interdisciplinary skill sets of our colleagues and faculty are exempli ed by the groundbreaking research and education they provide across our institutions,5.67,2,2.0,2.0
75,Advance Auto Parts Inc,Q4686051,0,False,nothing,-4.515000000000001,-1,-1.0,-1.0
76,Advanced Drainage Systems Inc,Q60745531,0,False,nothing,0.3400000000000001,1,1.0,1.0
77,Advanced Micro Devices Inc,Q128896,0,False,nothing,56.13510204081632,1,1.0,1.0
78,Adyen NV,Q4686934,0,True,Report 2020 page 34 Environmental sustainability projects This year the environmental sustainability projects we supported were focused on the S DGs of climate action quality education decent work and economic growth,29.82,2,2.0,2.0
79,Adyen NV,Q4686934,0,True,t CO 2 e of organic waste prevented in the Viet star Waste Treatment project hectares of the Amazons native rainforest protected in the Jac und project jobs created in the Luz del Norte solar energy project of wind energy generated in the My t rah project as a result of our contribution Becoming carbon neutral We achieved our carbon neutral status by compensating for our environmental footprint through carbon credits which directly fund climate action projects,29.82,2,2.0,2.0
80,Adyen NV,Q4686934,0,True,C OVID 19 impacting our environmental footprint Normally the majority of our company s emissions are due to travel from visiting each other in our 24 offices and keeping them running,29.82,2,2.0,2.0
81,Adyen NV,Q4686934,0,True,Our strategy to offset emissions by investing in environmental sustainability projects has allowed us to maintain our carbon neutral status which we renew three programs Ad yen Impact Footprint Local Initiatives that together make up our social responsibility plan are strongly aligned with the United Nations Sustainable Development Goals S DGs,29.82,2,2.0,2.0
82,Adyen NV,Q4686934,0,True,Our environmental impact We annually calculate and compensate for all greenhouse gases emitted in our operations,29.82,2,2.0,2.0
83,Adyen NV,Q4686934,0,True,Through our partnership with South Pole we are able to offset these emissions by supporting environmental sustainability precisely measure Ad yens G HG emissions we follow the three scopes identified by the Greenhouse Gas Protocol Accounting and Reporting Standard 2,29.82,2,2.0,2.0
84,Adyen NV,Q4686934,0,True,Investing in carbon reduction projects Through investing in sustainable energy projects we offset our G HG emissions,29.82,2,2.0,2.0
85,Adyen NV,Q4686934,0,True,Log in Contact us How we became climate neutral To move forward we looked at the footprint we left behind Starting over The concept of climate change has evolved into a climate emergency and we believe that the health of our planet is everyones responsibility as businesses or private citizens,29.82,2,2.0,2.0
86,Adyen NV,Q4686934,0,True,Partnering with South Pole we conducted an organization wide greenhouse gas audit to give us a clear understanding of the task at hand using their expert guidance to help define our approach to offsetting,29.82,2,2.0,2.0
87,AECOM,Q2825507,1,True,ES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE 30 Environment 32 Greenhouse Gas Emissions ES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE We are committed to being responsible stewards of the environments where we work and live and of the future we imagine,-35.2,1,1.0,1.0
88,AECOM,Q2825507,1,True,Having established the values associated with these programmes we have developed a toolkit for AW to identify the values generated by other AW work change impact on UK s natural assets Committee on Climate Change UK We supported the Committee on Climate Change CCC in compiling evidence to support the 2017 UK Climate Change Risk Assessment with regard to natural capital assessed the impact of climate change on the provision of clean water carbon storage and wildlife under different climate change projections,-35.2,1,1.0,1.0
89,AECOM,Q2825507,1,True,Our team worked closely with ecologists environmental scientists and social specialists to determine the significance of impacts on ecosystem service delivery associated effects on beneficiaries and appropriate impact mitigation strategies and management plans,-35.2,1,1.0,1.0
90,AECOM,Q2825507,1,True,Our commitment to sustainability drives innovation reduces risk and provides attractive project lifecycle returns on this Report On the cover Opened in 2016 the Golden 1 Center in Sacramento California United States is the 2 34 Workplace 4 Sustainability and Corporate Responsibility at A E COM 31 Environment 38 Market space How to Find Your Way Through the Report 27 Community 8 Solutions Knowledge ES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE 3 5 A Message From Our CEO 6 Environmental Sustainability ES 7 Corporate Responsibility CR Sustainability and Corporate Responsibility at A E COMES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE We recognize the responsibility to make our operations sustainable,-35.2,1,1.0,1.0
91,AECOM,Q2825507,1,True,Sustainability We have a responsibility to protect enhance and restore the worlds natural and social systems,-35.2,1,1.0,1.0
92,AECOM,Q2825507,1,True,31 Reducing our carbon footprint 2016 highlights 1 US million 2,-35.2,1,1.0,1.0
93,AECOM,Q2825507,1,True,Our ecologists social scientists economists planners engineers and other specialists work together to determine the value of natural capital and embed this in policies plans projects and investments with the ultimate goal of putting the value of nature at the heart of decision are capable of implementing strategies to protect enhance and help reverse the decline of natural capital and generating new business opportunities such as developing wetlands on under utilised land to support wildlife and and project experience We have expertise and experience in six key areas each of which is introduced in the sections that follow Environmental valuation Ecosystem services assessment Cost benefit analysis Natural capital accounting Market based instruments Ecosystem based mitigation and adaptation Sustaining and enhancing natural capital and ecosystem services Natural capital Woodland Supporting ecosystem service Water storage Final ecosystem service Flood regulation Benefits Lower flood risk Values Reduced nature at the heart of decision making 4 A E COM 5 A E COM Environmental valuation Some of the goods and services that we derive from nature such as timber food and fibre are traded in markets and ascribed a price,-35.2,1,1.0,1.0
94,AECOM,Q2825507,1,True,Our team is leading the development of a policy process planning and management instruments toolkit which can be used to mitigate the deterioration of urban natural assets and ecosystem services and promote green urban growth in African cities,-35.2,1,1.0,1.0
95,AES Corp,Q291508,-2,True,11 Our purpose and solutions for the future AES climate related policy positions Support for Paris Agreement and 2050 net zero AES supports the objectives of the Paris Agreement to limit the average rise in global temperatures to well below 2 C above pre industrial levels and to pursue efforts to limit it to 1,51.00000000000001,0,0.0,0.0
96,AES Corp,Q291508,-2,True,Our 2021 Climate Scenario Report updates our analysis of climate risk leveraging refreshed scenarios published by the International Energy Agency IEA and the United Nations Intergovernmental Panel on Climate Change IPCC,51.00000000000001,0,0.0,0.0
97,AES Corp,Q291508,-2,True,We rely on two primary sources of information to define our scenarios the IEA which models the implications of climate related policies on the energy system and the IPCC which assesses the physical climate impacts from varying degrees of CO 2 concentration in the atmosphere,51.00000000000001,0,0.0,0.0
98,AES Corp,Q291508,-2,True,See our Sustainability report for our latest greenhouse gas emissions data Describe the targets used by the organization to manage climate related risks and opportunities and performance against targets,51.00000000000001,0,0.0,0.0
99,AES Corp,Q291508,-2,True,The 2018 report described the resilience of our strategy under a range of scenarios including simulating the impact of carbon policies that align to the Paris Climate Agreement in order to limit global temperature rise to 1,51.00000000000001,0,0.0,0.0
100,AES Corp,Q291508,-2,True,In November 2018 we published the AES Climate Scenario Report which includes an impact analysis of a 2 Celsius scenario on our strategy and business fulfilling our commitment to adopt the recommendations of the Task Force on Climate related Financial Disclosures T CFD,51.00000000000001,0,0.0,0.0
101,AES Corp,Q291508,-2,True,Please reference the table below to identify our fundamental approaches to climate related risk management Topic Disclosure Focus Area Disclosure Response Governance Disclose the organizations governance around climate related risks and the boards oversight of climate related risks and opportunities,51.00000000000001,0,0.0,0.0
102,AES Corp,Q291508,-2,True,Specifically we leveraged scenarios developed by the International Energy Agency IEA for transition risk and the Intergovernmental Panel on Climate Change IPCC for physical risk,51.00000000000001,0,0.0,0.0
103,AES Corp,Q291508,-2,True,This report implements the recommendations of the T CFD and provides additional analysis of the strength and resiliency of our strategy and business offerings whether we are navigating policies that limit global warming to below 2 C from pre industrial levels or withstanding the possible physical impacts of a 4 C scenario,51.00000000000001,0,0.0,0.0
104,AES Corp,Q291508,-2,True,Climate Scenario Report In 2018 we announced that based on our renewable growth plans we expect to reduce our carbon intensity tons of CO 2 MWh of generation by 70 percent from 2016 to 2030,51.00000000000001,0,0.0,0.0
105,AES Corp,Q291508,-2,True,Please see our Sustainability report for current and previous three years scope 1 2 and 3 emissions and to learn more about our environmental social and governance aspects management and de carbon iz ation Just transition The future of energy and transition to a low carbon sector must be shaped in a responsible way and is a matter that goes beyond a single industry or stake holder,51.00000000000001,0,0.0,0.0
106,AES Corp,Q291508,-2,True,Our purpose and solutions for the future Describe the impact of climate related risks and opportunities on the organizations businesses strategy and financial planning,51.00000000000001,0,0.0,0.0
107,AES Corp,Q291508,-2,True,As the world confronts the reality of climate change we are taking decisive measurable actions to both transform our own portfolio and create innovative solutions that enable others to rapidly de carbon ize as well,51.00000000000001,0,0.0,0.0
108,AES Corp,Q291508,-2,True,Global Weather Risk Committee In 2019 with AES success in becoming a top global developer of solar and wind generation we evolved our Hydrology Risk Committee into the Global Weather Risk Committee,51.00000000000001,0,0.0,0.0
109,Ageas SA/NV,Q392338,0,False,nothing,-6.386,-1,-1.0,-1.0
110,Agilent Technologies Inc,Q393762,0,True,did not have a material impact on our consolidated financial statements and related integrates climate change into its business strategy in several Agile nt has an active sustainability program in which our ISO environmental management system is engaged to drive operations to monitor and reduce our environmental impacts from energy consumption and the associated CO 2 Agile nt recognizes that having a reputation as an environmental leader is a competitive advantage,380.1575,2,2.0,2.0
111,Agilent Technologies Inc,Q393762,0,True,63 million invested in sustainability initiatives 2 Energy projects offset 2 143 metric tons of carbon Yishun and Shanghai solar projects live in 2020 Mul grave solar array live in spring of 2021 Wald bron n LED lighting conversion completed in early 2021 Our 1220 1260 and 1290 Infinity II LC product families achieved the My Green Lab ACT certification labeling now educates buyers about environmental first carbon neutral event transitioned to a highly successful virtual opportunity,380.1575,2,2.0,2.0
112,Agilent Technologies Inc,Q393762,0,True,If analysts and institutional investors are unable to meet directly with our CEO CF O or Treasurer then they can rely on regular contact with our Investor Relations need complete information regarding how companies manage climate related risks and opportunities and adapt their corporate strategy to be in line with a lower carbon economy,380.1575,2,2.0,2.0
113,Agilent Technologies Inc,Q393762,0,True,We will continue initiatives to build more energy and chemical efficient selection and procurement decisions are also influenced by climate change considerations,380.1575,2,2.0,2.0
114,Agilent Technologies Inc,Q393762,0,True,Increased demand for air emissions monitoring and other Agile nt regulatory obligations and target applicable customer sales opportunity could be in the 100 on our Promises Used to Manage Risk or Opportunity Costs of Action Risk Markets Shift to renewable energy in product and service demand from Agile nts fossil fuel and associated chemically intensive customers as supply shifts to the renewable in sales s from both products and servicing from the fossil fuel and petro chemical the market shift and adjust products and services as to mitigate and capitalize on emerging impact could be in the 100 to lower carbon based chemical demand for air and chemical analysis from customers engaged in the pursuit of more sustainable operations products and lower carbon in sales s from both products and servicing from customers in the chemical and analysis the market and customer shift and adjust products and services and capitalize on emerging sales opportunity could be in the 100 as a sustainable is committed to a sustainable future and is pro actively working to minimize its impact on climate change,380.1575,2,2.0,2.0
115,AIA Group Ltd,Q1152465,0,True,As a lifelong partner to our customers and communities we are committed to playing our part in the transition to a better more sustainable participates in the Task Force on Climate related Financial Disclosures T CFD a global initiative that seeks to develop voluntary and consistent disclosure of climate change impacts,-11.7,0,0.0,0.0
116,AIA Group Ltd,Q1152465,0,True,The Group issued its first Climate Change Statement in 2018 outlining the initiatives we have taken to understand and address the risks posed to our business by climate change,-11.7,0,0.0,0.0
