,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
16,ABN AMRO Bank NV,Q287471,0,False,nothing,-52.13,-1,-1.0,-1.0
17,Accenture PLC,Q338825,0,True,We have deep experience helping clients improve their environmental social and governance ES G performance raise the bar on purpose and embed responsible business including sustainability by design,49.09142857142857,2,2.0,2.0
18,Accor SA,Q212599,0,True,Jr me Galland service included for healthy and sustainable food OUR 9 END 2020 We feed our guests like we would feed our own family in a responsible way Amir Naha i,160.8957142857143,2,1.5,2.0
19,Activision Blizzard Inc,Q344341,0,False,nothing,-88.65299999999999,-1,-1.0,-1.0
20,Adani Transmission Ltd,Q83472792,1,True,To continually improve our environmental performance we have identified environmental aspects and its impact developed management programmes and established objectives and targets on a short and medium term basis and also identified the necessary resources and review and update our management system on a regular have developed an environmental policy which guides all our actions and is focused at reducing recycling and work towards op timi sing resource consumption aimed at reduction of emissions waste minim is ation and conservation of necessary clearances we execute the projects,15.06,3,3.0,3.0
21,Adani Transmission Ltd,Q83472792,1,True,We have documented aspects and impact along with the environmental management have developed an environmental policy which guides all our actions and is focused at reducing recycling and reusing,15.06,3,3.0,3.0
22,Adani Transmission Ltd,Q83472792,1,True,Occupational Health and Safety S Digit is ation M High External Perspective Asset Util is ation L Customer Satisfaction S Employee Engagement S Right of Way M Business Ethics and Values S Access and Afford ability L Innovation and Technology M Incident Risk M Economic Performance S Climate Change L Land Availability Competition M License to Operate S Community Relationships S Supply Chain Practices Labour Relations Political Stability Internal Business Perspective Low High Human Rights Emergency Preparedness Response M Governance S Content marked in grey font are material topics that do not have a time frame and are carried out on a continuous basis 29 Capitals Financial capital Manufactured capital Human capital Intellectual capital Social and relationship capital Key Material Topics Impacting Capitals Economic Performance Governance Emergency Preparedness and Response and Competition Asset Util is ation Right of Way and Land Availability Occupational Health and Safety Employee Engagement Labour Relations Human Rights and Incident Risk Digitalis ation and Innovation and Technology Business Ethics and Values Supply Chain Practices Access and Afford ability License to Operate Community Relationships Political Stability and Customer Satisfaction Climate Change Material it y Key Material Topics Parameters Target by September 2021 Environmental Social Governance Technological advancement for minimal downtime during maintenance leading to better availability and increased EB IT DA Rooftop solar installation at substations for auxiliary power consumption Renewable power procurement at below A PPC tariff reduction for 3 Million Mumbai customers Reduction in pollution due to fly ash util is ation Better vendor management development of local workforce,15.06,3,3.0,3.0
23,adidas AG,Q3895,0,False,nothing,136.77517241379311,1,1.0,1.0
24,Adient PLC,Q26832896,0,True,We will continue our responsible sourcing journey and pro actively look for ways to make a positive difference in our operations and supply chain,-4.69,0,0.0,0.0
25,Adobe Inc,Q11463,0,True,Developed in partnership with the Environmental Paper Network our Resource Saver Calculator enables customers to see exactly how many natural resources they can save and the emissions and costs they can avoid by using Adobe Document Cloud and Adobe Sign,46.590384615384615,2,2.0,2.0
26,Adobe Inc,Q11463,0,True,carbon emissions annually report them in our Corporate Social Responsibility Report to CDP and other reporting outlets and implement strategies to reduce them Develop the ability to measure and reduce all Scope 3 emissions by working with our suppliers encouraging our employees to commit to public transportation and zero carbon commuting and to reduce employee travel Act on implemented verified science based emissions targets in Scopes 1 2 and 3 to grow our business while using less energy and emissions to do it Reach our goal of running our operations and digital delivery of product with 100 Renewable Energy RE by 2035 through a sound strategy of Energy efficiency excellence On site renewable energy when it makes economic sense Policy Advocacy Clean Power Plan CA SB 100 OR Cap Invest WA SB 5116 VA IRP etc,46.590384615384615,2,2.0,2.0
27,ADT Inc,Q290680,0,True,We take our social responsibilities seriously and are committed to growing our business in a sustainable these reasons we are committed to minimizing impacts on the environment by reducing our greenhouse gas emissions waste energy,12.25,2,2.0,2.0
28,Adtalem Global Education Inc,Q5244154,0,True,Our third party associates should strive to minimize waste products use post consumer recycled materials in the production of ni shed products and enhance the re cy cl ability energy ec ien cy durability bio de grad ability and repair ability of the products we purchase,5.67,2,2.0,2.0
29,Advance Auto Parts Inc,Q4686051,0,False,nothing,-4.515000000000001,-1,-1.0,-1.0
30,Advanced Drainage Systems Inc,Q60745531,2,False,nothing,0.3400000000000001,3,3.0,3.0
31,Advanced Micro Devices Inc,Q128896,0,False,nothing,56.13510204081632,1,1.0,1.0
32,Adyen NV,Q4686934,0,True,Partnering with South Pole we have created a database which calculates the exact amount of G HG emissions used for the production and delivery of goods they are purchasing at that moment sending that back to checkout via an easy to implement are able to help support our merchants sustainability aspirations and allow them to choose which projects they want to support within South Poles network,29.82,2,2.0,2.0
33,AECOM,Q2825507,2,True,Our research was used to broaden the clients programme on responsible sourcing of raw supply chains are complex,-35.2,2,2.0,2.0
34,AECOM,Q2825507,2,True,We implemented a sustainability strategy defined requirements and raised awareness resulting in increased performance and best practice sustainable operations and supply chains 4 A E COM Confidential Europe Effective energy management manufacturing industry is critical,-35.2,2,2.0,2.0
35,AECOM,Q2825507,2,True,ES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE 30 Environment 32 Greenhouse Gas Emissions ES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE We are committed to being responsible stewards of the environments where we work and live and of the future we imagine,-35.2,2,2.0,2.0
36,AECOM,Q2825507,2,True,Corporate responsibility We build a better world by opening doors creating opportunity and protecting tomorrow,-35.2,2,2.0,2.0
37,AES Corp,Q291508,-2,False,nothing,51.00000000000001,-1,-1.0,-1.0
38,Ageas SA/NV,Q392338,0,False,nothing,-6.386,-1,-1.0,-1.0
39,Agilent Technologies Inc,Q393762,0,True,To ensure our communication and marketing approaches uphold the highest standards Agile nt has a robust mandatory company wide training on these standards of communication and 2 Accounting Metric 2020 Disclosure Code Discussion of process to assess and manage environmental and human health considerations associated with chemicals in products and meet demand for sustainable products Agile nts Environmental Policy is to act in an environmentally responsible manner in regard to our operations products and services,380.1575,2,2.0,2.0
40,Agilent Technologies Inc,Q393762,0,True,We recognize that an effective sustainability strategy addresses the environmental social health and safety product supplier and economic components of sustainability Environmental Drive continuous improvement in environmental sustainability through recycling conservation of resources prevention of pollution product development and promotion of environmental responsibility among our employees,380.1575,2,2.0,2.0
41,Agilent Technologies Inc,Q393762,0,True,Increased demand for air emissions monitoring and other Agile nt regulatory obligations and target applicable customer sales opportunity could be in the 100 on our Promises Used to Manage Risk or Opportunity Costs of Action Risk Markets Shift to renewable energy in product and service demand from Agile nts fossil fuel and associated chemically intensive customers as supply shifts to the renewable in sales s from both products and servicing from the fossil fuel and petro chemical the market shift and adjust products and services as to mitigate and capitalize on emerging impact could be in the 100 to lower carbon based chemical demand for air and chemical analysis from customers engaged in the pursuit of more sustainable operations products and lower carbon in sales s from both products and servicing from customers in the chemical and analysis the market and customer shift and adjust products and services and capitalize on emerging sales opportunity could be in the 100 as a sustainable is committed to a sustainable future and is pro actively working to minimize its impact on climate change,380.1575,2,2.0,2.0
42,AIA Group Ltd,Q1152465,0,True,Given the non manufacturing nature of our business this primarily means reducing and recycling the waste that we produce conducting responsible investment management employing innovative technologies to reduce our resource consumption and emissions from business travel and adopting sustainable practices in our approach to underwriting and other insurance practices,-11.7,0,0.0,0.0
43,AIB Group PLC,Q1642179,0,False,nothing,-12.522499999999996,-1,-1.0,-1.0
44,Air Liquide SA,Q407448,0,True,GREENHOUSE GAS EMISSIONS AVOIDED IN OUR OPERATIONS OF PRODUCTION Energy is a key focus of the Groups business lines and activities with the Group constantly striving to minimize the energy and environmental footprint of its products and services,131.552,2,2.0,2.0
45,Air Liquide SA,Q407448,0,True,Starting from the customers the stages are as follows contribute to cleaner industries by helping customers to reduce their greenhouse gas emissions and their air pollutant emissions contribute to cleaner transportation primarily in our own delivery operations of gas but also with new technologies implemented in transports such as hydrogen energy or bio methane produce clean by improving the energy efficiency and the environmental impact of our production operations particularly air gas and hydrogen buy clean particularly by encouraging low carbon electricity pollutants Particulate Matter PM Affects more people than any other pollutant,131.552,2,2.0,2.0
46,Air Liquide SA,Q407448,0,True,2017 The independent ver i fier ERNST YOUNG et As soc is Eric Du vaud Sustainable Development Partner Bruno Perrin Partner a Environmental and societal quantitative information Annual electricity G Wh and thermal energy consumption s TJ PCI evolution of energy consumption per m 3 of air gas produced and per m 3 of hydrogen produced base 100 in 2007 evolution of the distance traveled per ton of industrial gas delivered as liquid oxygen nitrogen carbon monoxide base 100 in 2007 direct indirect greenhouse gas G HG emissions scopes 1 2 in Mt CO 2 estimation of the annual water consumption Mm 3,131.552,2,2.0,2.0
47,Air Liquide SA,Q407448,0,True,A program In 2016 the Group de ned a ve point Corporate Sustainability Program CSP contribute to cleaner industries contribute to cleaner transportation produce clean buy clean re in force community year the Sustainable Development Report also presents the progress of this report shows that the Corporate Sustainability Program impacts our investments purchases technology portfolio and municipal and local authority relations,131.552,2,2.0,2.0
48,Air Liquide SA,Q407448,0,True,This model is based on a protocol which takes into account the latest developments in terms of energy efficiency as well as the size and type of production therefore estimates that the total emissions avoided by its production operations in 2017 were tons of CO 2 most of which is broken down as of indirect CO 2 emissions for the supply of air gases tons of direct CO 2 emissions for the supply of hydrogen and carbon monoxide tons of direct CO 2 emissions for cogeneration units that produce steam and electricity from natural gas simultaneously which are on average 20 more efficient in terms of CO 2 emissions than technologies which produce steam and electricity in the Industrial Merchant activity small on site nitrogen oxygen and hydrogen units reduced truck deliveries a source of CO 2 emissions,131.552,2,2.0,2.0
49,Air Liquide SA,Q407448,0,True,Environmental and Societal information Indicators quantitative information Annual electricity G Wh and thermal energy consumption TJ PCI evolution of energy consumption per m 3 of air gas produced and per m 3 of hydrogen produced base 100 in 2007 evolution of the distance traveled per ton of industrial gas delivered as liquid oxygen nitrogen carbon monoxide base 100 in 2007 direct indirect greenhouse gas G HG emissions scopes 12 in Mt CO 2 estimation of the annual water consumption Mm 3,131.552,2,2.0,2.0
50,Ajinomoto Co Inc,Q412826,0,False,nothing,4.46,1,1.0,1.0
51,Akamai Technologies Inc,Q415598,0,False,nothing,264.46,1,1.0,1.0
52,Akbank TAS,Q416624,0,True,C O M M I T M E N TS Setting environmental sustainability activities as a priority Ak bank identified energy consumption greenhouse gas emissions paper use and disposal of technological waste as its priority environmental the aim of actualizing its environmental policy Ak bank has adopted the following commitments Taking necessary steps to fully comply with environmental laws and regulations Contributing to the protection of natural resources by using energy water and paper economically Carrying out tasks to reduce the amount of waste produced in business processes as much as possible and to rationally recycle the wastes in case waste reduction is not possible Covering the environmental sustainability issues in the training programs provided for our employees in order to reduce the environmental impacts of activities of our Bank Reducing customers and employees carbon emissions as a result of the Banks technological services and Digital Banking products Supporting education and awareness projects that will increase environmental awareness in society and among young persons in particular With international collaborations supporting transparency policies that will help reduce greenhouse gas emissions of our Bank and corporate stakeholders,0.0,0,0.0,0.0
53,Akbank TAS,Q416624,0,True,Responsible Consumption and Production Value Added to Our Customers Pages 54 8413,0.0,0,0.0,0.0
54,Akzo Nobel NV,Q50912,1,True,Indicators and reporting processes In our Annual Report 2020 the main sustainability themes and corresponding indicators are grouped according to our approach to Sustainability People note 1 4 employees health safety Akzo Nobel Cares human rights Planet note 5 7 reducing carbon emissions towards a zero waste company responsible procurement Paint note 8 sustainable solutions and customer value In the annual report the most material performance indicators are presented,10.345,3,3.0,3.0
55,Albemarle Corp,Q127074,1,True,In our sustainability journey we are committed to good stewardship of the environment and energy efc i ent manufacturing of our products,-2.88,1,1.0,1.0
56,Albemarle Corp,Q127074,1,True,Customers and product quality were also cited as key topics of interest and have long been cornerstones of both Albemarle s sustainability efforts and our long term success,-2.88,1,1.0,1.0
57,Albemarle Corp,Q127074,1,True,Social Responsibility We will extend our beyond our workplace and into Green Chemistry Principles Product Safety will strive for continuous improvement performance throughout the life cycle,-2.88,1,1.0,1.0
58,Alcon Inc,Q684825,0,True,As we strive toward the utmost safety and product quality we seek to develop practical solutions to reduce energy and material use and waste,21.875,2,2.0,2.0
59,Alexandria Real Estate Equities Inc,Q48739877,2,False,nothing,1.404,3,1.6666666666666667,3.0
60,Alfa Laval AB,Q686030,1,True,Our products save energy protect the environment and optimize the use of natural resources and it is natural that our research and development sales and service personnel are engaged in sustainability concerns every behind the scenes many other employees are making a difference our logistics experts work to reduce our transportation carbon footprint our purchasing staff discuss and agree on improvements that should be made to the working conditions at our suppliers facilities our production management team implements energy and water saving projects at our plants our human resource specialists ensure we have a discrimination free workplace the list goes of the industries that we serve such as the consumer goods chemical and marine industries have been working to adopt standard practices for managing supply chains in a responsible manner,10.59666666666667,3,3.0,3.0
61,Alfa Laval AB,Q686030,1,True,Environment Our products are our main contribution to sustainability since they play an increasingly important role in minimizing energy con sump tion and thus greenhouse gas emissions at the same time as they optimize the use of natural resources including the recycling of water in industrial processes,10.59666666666667,3,3.0,3.0
62,Alfa Laval AB,Q686030,1,True,Our products reduce energy consumption and optimize the use of resources in many industrial processes,10.59666666666667,3,3.0,3.0
63,Alibaba Group Holding Ltd,Q1359568,0,True,Therefore we are mindful of We provide daily services to hundreds believe that we have a responsibility to bring environmental awareness to our customers through our vast IN ENERGY EFFICIENT DATA CENTERS AND SERVERS To reduce our carbon footprint and conserve energy we focus on making pioneering changes to our infrastructure and buildings,-105.8629411764706,0,0.0,0.0
64,Alibaba Group Holding Ltd,Q1359568,0,True,Even though we are not an industrial manufacturing company with a significant environmental footprint we recognize that every company no matter what business it is in has a responsibility to minimize its environmental impact,-105.8629411764706,0,0.2857142857142857,0.5
65,Allegion plc,Q16738121,0,True,Additional actions included Implemented periodic work stoppages at certain plants due to temporary reduction in customer demand or material shortages Continued to serve customers through our channel partners or with inventory on hand Addressed increased hiring needs especially in our Baja Mexico facilities primarily to meet rising demand and Remained focused on business continuity excellent customer service and Impacts Al legion implemented several actions during 2020 to help mitigate financial implications associated with C OVID 19 such as Reduced discretionary spending and eliminated non essential investments Temporarily froze hiring and continued to carefully monitor and manage hiring throughout the year Implemented restructuring programs andRe prioritized all capital ENVIRONMENTAL SOCIAL AND GOVERNANCE ES G We are committed to conducting business in a safe environmentally responsible and sustainable manner in compliance with all applicable environmental health and safety laws and regulations and in a manner that helps promote and protect the health and safety of our environment,23.11,2,2.0,2.0
66,Allianz SE,Q487292,0,True,As well as reducing our own emissions and using renewable energy we develop sustainable products and services and lead the industry in insuring renewables and energy efficiency,-13.476363636363637,0,1.0,0.5
67,Allied Properties Real Estate Investment Trust,Q697852,1,True,In 2019 we deployed another waste education campaign throughout properties in Eastern and provided our users with the following educational materials to assist with reducing and sorting their office Toolkit detailing the recycling streams available within Allied buildings with instructional signage to use in their Waste Diversion Reports to assist with benchmarking measuring managing and improving waste disposal habits,51.05375000000001,3,3.0,3.0
68,Allied Properties Real Estate Investment Trust,Q697852,1,True,User Engagement SOCIAL CENT R A L R E GION 2016 Energy Campaign 2017 Waste Campaign 2018 Green Your Office Campaign 2019 Sustainable Spaces Campaign EASTER N R E GION 2018 Energy Campaign 2019 Waste Campaign W ESTER N R E GION 2018 Waste Campaign 2019 Energy Campaign We delivered eight campaigns between 2016 2019 ALLIED 2019 ES G REPORT ALLIED 2019 ES G REPORT 35 34 RETAIL CU RATION A priority for Allied has always been to create d is tinc ti ve retail experiences that provide value for our office users and visitors while supporting local entrepreneurs and retailers in urban centres,51.05375000000001,3,1.6666666666666667,3.0
69,Allison Transmission Holdings Inc,Q2036530,1,True,strong Environmental Management System and ongoing commitment to continuous environmental Partners for Pollution Prevention champion pollution prevention and En vi ro mental Stewardship Program in businesses and organizations by promoting successful practices and approaches to achieve measurable reduction of pollution in voluntary action by the business community directed at reducing air pollution and promoting better air Waste to Landfill for production waste since ALLISON AND COMMUNITIES For more than 100 years as Allison has grown so has our commitment to be a responsible and compassionate corporate citizen,9.2,3,3.0,3.0
70,Allison Transmission Holdings Inc,Q2036530,1,True,We report here for the first time the total electricity and fuels usage from our main facilities and the corresponding G HG emissions,9.2,3,3.0,3.0
71,Allison Transmission Holdings Inc,Q2036530,1,True,Topic Accounting Metric Disclosure Code Energy Management 1 Total energy consumed 2 of grid electricity 3 renewables Page 15 In the US we utilize renewable powered landscape and parking lot lighting at some locations,9.2,3,3.0,3.0
72,Alphabet Inc,Q20800404,0,False,nothing,-7.686999999999998,-1,-1.0,-1.0
73,Alstom SA,Q309084,2,False,nothing,81.90727272727273,3,3.0,3.0
74,Altice USA Inc,Q644289,0,True,Our company s worth and success are based not only on revenue or how many customers we reach but also on our social and environmental impact,-70.21000000000001,0,0.0,0.0
75,Altice USA Inc,Q644289,0,True,While the changes will begin in our Beth page and NYC locations more importantly these projects represent what were capable of doing across the entire Company and puts us on the path to where we want and need to be in terms of environmental care and responsibility,-70.21000000000001,0,0.0,0.0
76,Altium Ltd,Q1066620,0,True,We consider energy efficiency when reviewing options for an expansion or new of Gum st ix Inc and Gum st ix Research Canada Ltd a small scale assembler of printed circuit boards and PCB NG a contract manufacturer of printed circuit boards the Group has taken on responsibility for the supply chain management of a more traditional manufacturing process,3.344999999999999,2,2.0,2.0
77,Altium Ltd,Q1066620,0,True,We reduce our plastic consumption by using water dispensers or water filtered taps to replace plastic chain overview Historically as a software supplier and search engine operator Al tiu m has not had to manage a substantive supply chain other than the purchase of office products and supplies,3.344999999999999,2,2.0,2.0
78,Amadeus IT Group SA,Q696061,0,False,nothing,0.0,-1,-1.0,-1.0
79,Amazon.com Inc,Q3884,1,False,nothing,29.50431309904153,2,2.0,2.0
80,AMC Entertainment Holdings Inc,Q294721,0,False,nothing,-41.481923076923074,-1,-1.0,-1.0
81,American Axle & Manufacturing Holdings Inc,Q4743120,1,True,8 ENVIRONMENTAL ENERGY AND EMISSIONS REDUCTION REDUCE WATER USE AT EVERY LOCATION REDUCE REUSE AND RECYCLE INDUSTRIAL MATERIALS 9 THE POWER TO CONSERVE Since our inception A AM has believed that being focused on sustainability be nets our associates suppliers customers communities shareholders and the environment,24.360000000000003,3,3.0,3.0
82,American Axle & Manufacturing Holdings Inc,Q4743120,1,True,We are helping to ensure a green future through social responsibility global compliance and the reduction of energy use waste and pollution,24.360000000000003,3,3.0,3.0
83,American Express Co,Q194360,0,True,in a variety of ways such as giving businesses and customers connected network of merchants and customers supporting small business growth going carbon neutral raising awareness about marine plastic pollution and investing in communities around the initiatives and programs and believe our work is aligned with 12 Global Goals 1 No Poverty 34 Quality Education Life on Land 1617 Partnerships for the Goals INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX Operating responsibly Adhering to the highest standards of ethics and regulatory compliance Ensuring data privacy and security INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX 12 American Express is the worlds largest card issuer globally by purchase volume ourselves to the highest standards of ethics and regulatory compliance,2.204705882352939,2,2.0,2.0
84,American Express Co,Q194360,0,True,Government Media Partners Suppliers Shareholders INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX 10 UNITED NATIONS SUSTAINABLE solving the worlds most pressing problems including ending action on climate change achieving food security protecting the private sector and citizens a like have committed to working together in partnership to achieve the outlined targets and ensure we leave a better planet for future generations,2.204705882352939,2,0.42105263157894735,2.0
85,American International Group Inc,Q212235,0,False,nothing,-1103.2955555555554,-1,-1.0,-1.0
86,American Tower Corp,Q4745263,0,False,nothing,-9.5,-1,1.6666666666666667,-0.5
87,American Water Works Co Inc,Q467238,1,False,nothing,559.81,2,2.0,2.0
88,Amorepacific Corp,Q490142,0,True,2020 Total Generation of Renewable Energy 4 472 MWh Strategy A more pac ics climate strategies are considered in three parts the process considering production and activities to minimize the Groups climate impact throughout the entire business process low carbon products for resource saving and a circular economy and communication with consumers about values based consumption and climate 100 of renewable energy by carbon neutrality at production sites by 100 of distribution vehicles into eco friendly suppliers sustainability and jointly reduce G HG products with less water carbon RD on green reuse and recycle your plastic eco friendly experiences and expand education PRODUCT INNOVATION PROCESS INNOVATION A more pac ic Group Energy Consumption TOE Category Total Energy Consumption 44 986 A more pac ic Domestic 23 846 A more pac ic Overseas 2 5081 9382 377 PACIFIC GLAS 11 895 PACIFIC PACKAGE 2 2461 9331 622 COS VISION 2 3392 0771 653 AES TURA 1 5481 2571 195 O SUL LOC 3451 399 Consumption by Fuel Type Electricity 33 708 LNG 8 3198 1887 336 Bunker C Oil 1 9502 8932 795 Others 1 1321 2251 147 Energy Intensity TOE tonnes of production 0,11.923333333333332,2,2.0,2.0
89,Amorepacific Corp,Q490142,0,True,306 1 2 3 4 52 Strengthening product sustainability 416 13 Enhancing preventive action for safety at workplace 403 84 Carrying out strategic CSR activities aligned with our businesses 203 1 2 413 1 25 Minimizing the impact on global warming by corporate activities 302 1 2 3 4 5 305 1 2 3 4 5 7 6 Supporting suppliers growth and development 414 1 27 Enhancing human rights and diversity of employees 412 1 28 Encourage sustainable consumption Conclusion On the basis of the work undertaken nothing comes to our attention to suggest that the Report does not properly describe the adherence to the Principles in GRI Standards,11.923333333333332,2,2.0,2.0
90,Amorepacific Corp,Q490142,0,True,We have focused on minimizing our environmental impact by suggesting sustainable lifestyles through eco friendly and socially responsible products and services conducting activities to grow together with the corporate ecosystem including women business partners and local communities increasing the generation rate of new and renewable energy and promoting resource recycling,11.923333333333332,2,2.0,2.0
91,Amorepacific Corp,Q490142,0,True,Under the three key goals of promoting sustainable consumption securing environmental convenience and creating a user friendly space for our stakeholders the guideline explains how our stores should strengthen their the guideline we have been expanding our stores contribution to the society as well as Plan We will continuously reduce the environmental impact of our stores by managing their construction operation and disposal stages,11.923333333333332,2,2.0,2.0
92,Amorepacific Corp,Q490142,0,True,As a result we i den tied the following as core issues response to climate change promotion of resource circulation workplace safety win win growth with business partners strengthening product sustainability and sustainable consumption to Stakeholders To understand what is important to stakeholders we analyzed media coverage government policy trends and experts opinions related to A more pac ic Group,11.923333333333332,2,2.0,2.0
93,Amorepacific Corp,Q490142,0,True,Sustainable Lifestyle LANE IGE Refill Me Campaign Reduce water use per tonne of production 1 Number of beneficiaries of womens health and well being programs Implement the Good Jobs Strategy for beauty partners Sul wha soo Beauty from Your Culture Opened the inn is frees Up cycling Store Gong B yeong Gong Gan Through its 2020 Sustainability Commitments A more pacific Group seeks to help its stakeholders create a sustainable lifestyle in their everyday lives achieve inclusive growth with economic and social communities and contribute to the circular economy for future 2020 Sustainability Commitments are closely linked to 2030 Sustainable Development Goals S DGs adopted by the United Nations General Assembly in 2015,11.923333333333332,2,2.0,2.0
94,Amorepacific Corp,Q490142,0,True,From product planning to production sales and disposal we want our products to exert a positive influence on the environment and society,11.923333333333332,2,2.0,2.0
95,Amorepacific Corp,Q490142,0,True,Achievement Plan We will carry out in depth research on sustainable consumption and enhance the sustainability of our products and brands by conducting sustainability assessments and making improvements accordingly,11.923333333333332,2,2.0,2.0
96,Amorepacific Corp,Q490142,0,True,The 2020 A more pac ic Group Sustainability Report presents issues drawn from various media outlets as well as our activities in response to requirements of international standards and outside evaluation agencies as well as the demands from external experts for Issue Cost Prot Risk 2020 Commitments GRI Topic Pages 1 Promoting circulation of resources expansion of recycling waste including packaging materials Sustainable lifestyle Circular Economy E fu ents and Waste 140 1422 Enhancing sustainability of products eco friendly and socially responsible products diversity Sustainable lifestyle Customer health and safety 95 1043 Reinforcing activities to prevent safety accidents at workplaces Inclusive Growth Occupational health and safety 114 1174 Promoting CSR activities aligned with the businesses Inclusive Growth Indirect economic effects local communities 56 59 78 79 106 123 1315 Minimizing the impact by corporate activities on global warming Circular Economy Energy Emissions 62 65 75,11.923333333333332,2,2.0,2.0
97,ams AG,Q477875,1,True,Carbon Dioxide ams started a carbon dioxide balance project already several years ago which should raise awareness of the impact from production equipment and company employees due to greenhouse gases G HG,-1.2000000000000002,1,1.0,1.0
