,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
72,Arkema SA,Q673327,0,False,nothing,14.31,1,-0.5,0.5
73,Asahi Kasei Corp,Q720489,0,False,nothing,40.78,1,1.0,1.0
74,Ashtead Group PLC,Q4805956,0,False,nothing,2.640000000000001,1,1.0,1.0
75,ASOS PLC,Q211951,0,False,nothing,-143.8341176470588,-1,-1.0,-1.0
76,Aspen Pharmacare Holdings Ltd,Q4807838,0,False,nothing,-4.5600000000000005,-1,-1.0,-1.0
77,Aspen Technology Inc,Q736091,0,False,nothing,59.92,1,1.0,1.0
78,Astellas Pharma Inc,Q528842,0,False,nothing,13.74,1,1.0,1.0
79,AstraZeneca PLC,Q731938,0,True,This can in turn help prevent certain diseases 3 such as chronic obstructive pulmonary disease lung cancers stroke and heart 2020 we committed to health equity to ensuring that everyone has an equal opportunity to be as healthy as possible by removing barriers to access and eliminating discrimination from the delivery of healthcare,-141.06684131736526,0,0.0,0.0
80,Atlas Copco AB,Q757164,0,False,nothing,5.636666666666667,1,1.0,1.0
81,Australia & New Zealand Banking Group Ltd,Q714641,0,False,nothing,28.06357142857143,1,1.0,1.0
82,Auto Trader Group PLC,Q4826130,0,False,nothing,2.9450000000000003,1,1.0,1.0
83,Autodesk Inc,Q628051,0,False,nothing,8.795714285714284,1,1.0,1.0
84,Avantor Inc,Q104842834,0,False,nothing,-16.240000000000002,-1,-1.0,-1.0
85,Avery Dennison Corp,Q790650,0,False,nothing,3.0000000000000004,1,1.0,1.0
86,Avis Budget Group Inc,Q2874395,0,False,nothing,143.35500000000002,1,1.0,1.0
87,Aviva PLC,Q791179,0,False,nothing,-19.676666666666662,-1,-1.0,-1.0
88,AXA SA,Q160054,0,False,nothing,-13.36857142857143,-1,0.0,-0.5
89,Axalta Coating Systems Ltd,Q26215536,0,False,nothing,83.25142857142858,1,1.0,1.0
90,Axiata Group Bhd,Q792500,1,False,nothing,-21.54500000000001,0,0.0,0.0
91,Axis Bank Ltd,Q2003549,0,False,nothing,-33.49,-1,-1.0,-1.0
92,Baidu Inc,Q14772,0,False,nothing,-28.59363636363636,-1,-1.0,-1.0
93,Bajaj Finance Ltd,Q28173355,1,False,nothing,-6.525,0,0.0,0.0
94,Ball Corp,Q4034815,0,False,nothing,19.095,1,1.0,1.0
95,Ballard Power Systems Inc,Q474383,0,False,nothing,-5.52,-1,-1.0,-1.0
96,Banco Bilbao Vizcaya Argentaria SA,Q806189,1,False,nothing,-8.806363636363637,0,0.0,0.0
97,Banco BTG Pactual SA,Q2877503,0,False,nothing,22.380000000000003,1,1.0,1.0
98,Banco Comercial Portugues SA,Q118581,1,False,nothing,-2.5600000000000005,0,0.0,0.0
99,Banco de Sabadell SA,Q762330,1,False,nothing,-0.8800000000000001,0,0.0,0.0
100,Banco do Brasil SA,Q610817,0,False,nothing,-11.12153846153846,-1,-1.0,-1.0
101,Banco Santander Chile,Q1094313,1,False,nothing,7.364999999999999,2,2.0,2.0
102,Banco Santander SA,Q6496310,1,False,nothing,-6.995,0,0.0,0.0
103,Bancolombia SA,Q806206,0,False,nothing,-0.16,-1,-1.0,-1.0
104,Bandhan Bank Ltd,Q19882235,1,False,nothing,-7.300000000000001,0,0.0,0.0
105,Bangkok Bank PCL,Q806483,1,False,nothing,31.69333333333333,2,2.0,2.0
106,Bank Negara Indonesia Persero Tbk PT,Q2882611,1,False,nothing,1035.7733333333335,2,2.0,2.0
107,Bank of America Corp,Q487907,0,False,nothing,-43.64059999999999,-1,-1.0,-1.0
108,Bank of China Ltd,Q790068,0,False,nothing,-55.577,-1,-1.0,-1.0
109,Bank of Ireland Group PLC,Q806689,0,False,nothing,6.038333333333331,1,1.0,1.0
110,Bank of Nova Scotia,Q451476,0,True,By working to remove barriers to advancement increasing access to opportunities combating bias and racism and leveraging impact ful community partnerships to advance the diverse communities and cultures we serve we can create a better more equitable future for our customers employees communities and our Bank,-44.322,0,0.0,0.0
111,Bankinter SA,Q806808,1,False,nothing,-0.4666666666666666,0,0.0,0.0
112,Barclays PLC,Q245343,0,False,nothing,-48.17829787234043,-1,-1.0,-1.0
113,BASF SE,Q9401,0,False,nothing,50.69625,1,1.0,1.0
114,Basler AG,Q810387,0,False,nothing,0.16,1,1.0,1.0
115,Bausch Health Cos Inc,Q1700871,0,False,nothing,-9.75,-1,-1.0,-1.0
116,Baxter International Inc,Q761965,0,True,We continue working to close gender and ethnic minority gaps at executive levels,25.83,2,2.0,2.0
117,Bayer AG,Q152051,0,False,nothing,-3.1923684210526337,-1,-1.0,-1.0
118,Bayerische Motoren Werke AG,Q26678,0,False,nothing,41.735416666666666,1,1.0,1.0
119,Beijing Enterprises Holdings Ltd,Q836569,0,False,nothing,-0.92,-1,-1.0,-1.0
120,Belden Inc,Q815327,0,False,nothing,6.85,1,1.0,1.0
121,Berkshire Hathaway Inc,Q217583,0,False,nothing,-130.39,-1,0.05263157894736842,-0.5
122,Berry Global Group Inc,Q4894819,0,False,nothing,2.28,1,1.0,1.0
123,Bharat Petroleum Corp Ltd,Q854826,0,False,nothing,-2.492,-1,-1.0,-1.0
124,Bharti Airtel Ltd,Q854867,1,False,nothing,-16.794999999999998,0,0.0,0.0
125,BHP Group Ltd,Q625713,0,False,nothing,-15.334166666666668,-1,-1.0,-1.0
126,BHP Group PLC,Q625713,0,False,nothing,-7.83,-1,-1.0,-1.0
127,Biffa PLC,Q4904749,0,False,nothing,48.260000000000005,1,0.0,0.5
128,Big Yellow Group PLC,Q4906703,0,False,nothing,6.23,1,1.0,1.0
129,Biotage AB,Q10429829,0,False,nothing,0.0,-1,-1.0,-1.0
130,Blackbaud Inc,Q4922539,0,False,nothing,48.11,1,1.0,1.0
131,BNP Paribas SA,Q499707,0,False,nothing,31.253125,1,1.0,1.0
132,Bombardier Inc,Q333498,0,False,nothing,31.168999999999997,1,1.0,1.0
133,Booking Holdings Inc,Q18674747,0,False,nothing,-1.7000000000000002,-1,-1.0,-1.0
134,Boralex Inc,Q2910597,0,False,nothing,84.6,1,1.0,1.0
135,Boston Properties Inc,Q4844439,0,False,nothing,2.32,1,0.3333333333333333,1.0
136,Boston Scientific Corp,Q894585,0,True,30 served in 2019 Elevating Health Equity Our Close the Gap program empowers physicians to reduce care disparities and improve access to health services for under served populations,-28.885,0,0.0,0.0
137,BP PLC,Q152057,0,False,nothing,-111.93764705882352,-1,-1.0,-1.0
138,Braskem SA,Q899395,0,False,nothing,-75.96,-1,-1.0,-1.0
139,BRF SA,Q899097,0,False,nothing,3.3199999999999985,1,1.0,1.0
140,Bridgestone Corp,Q179433,0,False,nothing,54.42,1,0.0,0.5
141,Bristol-Myers Squibb Co,Q266423,0,True,We are the ongoing the One Young World Lead 2030 Challenge for SD G 10 Reduced Inequalities with a focus on advancing equality within the LGBT Q community in businesses as well as a member of the Inaugural SD G Innovators Program supporting SD G 3 Good Health and Well Being with a focus on Mental Health and longer term vision and approach to business growth and planning have given us a clear understanding of how important it is to provide innovative solutions to global sustainability and to incorporate sustainability into our corporate culture and daily business operations,-36.30555555555556,0,0.0,0.0
142,British American Tobacco Malaysia Bhd,Q856411,0,False,nothing,0.0640000000000004,1,1.0,1.0
143,British American Tobacco PLC,Q856411,0,False,nothing,0.0640000000000004,1,1.0,1.0
144,Britvic PLC,Q4971696,0,False,nothing,32.980000000000004,1,1.0,1.0
145,Broadcom Inc,Q4827416,0,False,nothing,42.9,1,1.0,1.0
146,BT Group PLC,Q593786,0,False,nothing,-298.4031578947368,-1,-0.3333333333333333,-1.0
147,BYD Co Ltd,Q2608329,0,False,nothing,57.46,1,0.05263157894736842,1.0
148,CA Immobilien Anlagen AG,Q1022921,0,False,nothing,0.0,-1,-1.0,-1.0
149,Cal-Maine Foods Inc,Q5018092,0,False,nothing,14.625,1,1.0,1.0
150,Campbell Soup Co,Q1030544,0,False,nothing,5.935000000000002,1,1.0,1.0
151,Canfor Corp,Q1033165,0,False,nothing,26.26,1,1.0,1.0
152,Capital One Financial Corp,Q1034654,0,False,nothing,165.88875000000002,1,1.0,1.0
153,CapitaLand Ltd,Q3272868,0,True,11 MANAGING SUSTAINABILITY INTRODUCTION Capitals Material ES G Issues What we do 2019 Value Health and safety Job creation and security Learning and development Be nets and remuneration SD G 3 Good Health and Well beingS D G 8 Decent Work and Economic GrowthS D G 10 Reduced Inequalities Occupational health and safety Supply chain management Employment Diversity Human rights CapitaL and believes that regardless of age religion gender race nationality and family status staff can make a sign i cant contribution based on their talent expertise and experience,39.55,2,2.0,2.0
154,Carlsberg AS,Q113215,0,False,nothing,37.94,1,1.0,1.0
155,Carrefour SA,Q3117359,0,False,nothing,-9.728260869565217,-1,-1.0,-1.0
156,Cascades Inc,Q544004,0,False,nothing,-10.56,-1,-1.0,-1.0
157,Catalent Inc,Q19866242,0,False,nothing,8.045000000000002,1,1.0,1.0
158,CBRE Group Inc,Q1023013,0,False,nothing,5.492727272727271,1,1.0,1.0
159,CCR SA,Q1121225,0,False,nothing,-1.3200000000000005,-1,-1.0,-1.0
160,CD Projekt SA,Q7098994,0,False,nothing,-101.183,-1,-1.0,-1.0
161,Celanese Corp,Q547450,0,False,nothing,12.055,1,1.0,1.0
162,Cemex SAB de CV,Q1053348,0,False,nothing,44.580000000000005,1,1.0,1.0
163,Centrica PLC,Q259013,0,False,nothing,-21.072857142857146,-1,-1.0,-1.0
164,Cerner Corp,Q1055390,0,False,nothing,20.895000000000003,1,1.0,1.0
165,CF Industries Holdings Inc,Q905806,0,False,nothing,-1.5499999999999998,-1,-1.0,-1.0
166,Charter Communications Inc,Q2961234,0,False,nothing,-60.09800000000001,-1,0.05263157894736842,-0.5
167,Chegg Inc,Q5089544,0,False,nothing,-258.03,-1,-1.0,-1.0
168,Chevron Corp,Q319642,0,False,nothing,-246.9825,-1,-1.0,-1.0
169,China Everbright Environment Group Ltd,Q10890263,0,False,nothing,12.32,1,1.0,1.0
170,China Hongqiao Group Ltd,Q10874559,0,False,nothing,-1.08,-1,-1.0,-1.0
171,China Merchants Bank Co Ltd,Q1073327,1,False,nothing,-0.2850000000000001,0,0.0,0.0
172,China Merchants Port Holdings Co Ltd,Q268784,0,False,nothing,4.870000000000001,1,1.0,1.0
173,China Resources Gas Group Ltd,Q5099882,0,False,nothing,0.0,-1,-1.0,-1.0
174,China Resources Land Ltd,Q5099887,0,False,nothing,-0.5,-1,-1.0,-1.0
175,China Traditional Chinese Medicine Holdings Co Ltd,Q27892807,0,False,nothing,4.847857142857142,1,0.0,0.5
176,China Vanke Co Ltd,Q861340,0,False,nothing,-33.35,-1,-1.0,-1.0
177,Chubb Ltd,Q1089060,0,False,nothing,14.559999999999995,1,1.0,1.0
178,Chugai Pharmaceutical Co Ltd,Q750619,0,False,nothing,-20.72,-1,-1.0,-1.0
179,Cie de Saint-Gobain,Q678565,0,False,nothing,-90.07333333333334,-1,-1.0,-1.0
180,Cie Generale des Etablissements Michelin SCA,Q151107,0,False,nothing,110.49736842105264,1,1.0,1.0
181,Cimarex Energy Co,Q16829606,0,False,nothing,-0.1699999999999999,-1,-1.0,-1.0
182,Cimpress PLC,Q22121865,0,False,nothing,14.0875,1,1.0,1.0
183,Cintas Corp,Q1092571,0,False,nothing,35.81333333333335,1,1.0,1.0
185,Citigroup Inc,Q219508,0,False,nothing,38.6016129032258,1,1.0,1.0
186,Citrix Systems Inc,Q916196,0,True,Nanci Caldwell and Moira K il coyne identify as Diversity and Inclusion Diversity Inclusion and Belonging Board Composition GRI 405 2 Ratio of basic salary and remuneration of women to menAt Citri x gender and underrepresented minority pay equity is a topic we have long been working on and we are committed to ensuring that there is no gap within our own company,48.24,2,2.0,2.0
187,Citrix Systems Inc,Q916196,0,True,A 2017 study published by the United Nations Department of Economic Social Affairs that outlined how initial inequality causes the disadvantaged groups to suffer disproportionately from the adverse effects of climate change resulting in greater subsequent Brief Nations Paper 21 3 PLO S ONE Paper This year we have witnessed rst hand the inequity of climate change and how the impact on the most marginalized groups in our society is exacerbated when disruptions wreak havoc on peoples lives disproportionately,48.24,2,2.0,2.0
188,City Developments Ltd,Q16259060,0,False,nothing,35.7,1,1.0,1.0
189,Clear Channel Outdoor Holdings Inc,Q5130656,0,False,nothing,92.56,1,1.0,1.0
190,Clearwater Paper Corp,Q5130952,0,False,nothing,-0.31,-1,-1.0,-1.0
191,CLP Holdings Ltd,Q977959,0,False,nothing,85.68,1,1.0,1.0
192,CME Group Inc,Q1071967,0,False,nothing,-8.025714285714285,-1,-1.0,-1.0
193,CNH Industrial NV,Q15238661,0,False,nothing,5.816000000000001,1,1.0,1.0
194,CNP Assurances,Q1023930,0,False,nothing,58.42,1,1.0,1.0
195,Coca-Cola Europacific Partners PLC,Q106829668,0,False,nothing,-0.32,-1,-1.0,-1.0
196,Coca-Cola Femsa SAB de CV,Q20714863,0,False,nothing,2793.42,1,1.0,1.0
197,Cogent Communications Holdings Inc,Q1106938,0,False,nothing,21.480000000000004,1,1.0,1.0
198,Cognizant Technology Solutions Corp,Q1107035,0,False,nothing,220.3466666666667,1,1.0,1.0
199,Coherent Inc,Q1107088,0,False,nothing,-9.96,-1,-1.0,-1.0
200,Colfax Corp,Q2579502,0,False,nothing,0.0,-1,-1.0,-1.0
201,Colgate-Palmolive Co,Q609466,0,False,nothing,37.92,1,1.0,1.0
202,Columbia Sportswear Co,Q1112588,0,False,nothing,25.9,1,1.0,1.0
203,Comcast Corp,Q1113804,0,False,nothing,-37.188125000000014,-1,-1.0,-1.0
204,Comfort Systems USA Inc,Q5151691,0,False,nothing,-0.1399999999999999,-1,-1.0,-1.0
205,Commonwealth Bank of Australia,Q285328,0,False,nothing,-11.47166666666667,-1,-1.0,-1.0
206,CommScope Holding Co Inc,Q5152057,0,False,nothing,86.36999999999999,1,1.0,1.0
207,Community Health Systems Inc,Q5154770,0,False,nothing,-0.1999999999999998,-1,-1.0,-1.0
208,Compass Group PLC,Q782697,0,False,nothing,-19.78625,-1,-1.0,-1.0
209,Constellation Brands Inc,Q1128160,0,False,nothing,-1.0799999999999983,-1,-1.0,-1.0
210,Contact Energy Ltd,Q1128439,0,False,nothing,14.2725,1,1.0,1.0
211,Contemporary Amperex Technology Co Ltd,Q18653563,0,False,nothing,55.68142857142858,1,1.0,1.0
212,Continental AG,Q163241,0,False,nothing,-7.5,-1,-1.0,-1.0
213,Continental Resources Inc/OK,Q5165314,0,False,nothing,-3.405,-1,-1.0,-1.0
214,Corning Inc,Q5842736,0,False,nothing,27.03,1,1.0,1.0
215,Cosan SA,Q2998228,0,False,nothing,-0.18,-1,-1.0,-1.0
216,Coty Inc,Q1104787,0,True,Page are taking action to reduce inequalities within our organization and create a more inclusive society,259.69800000000004,2,2.0,2.0
217,Credicorp Ltd,Q126559,1,False,nothing,372.135,2,2.0,2.0
218,Credit Suisse Group AG,Q372657,0,False,nothing,-198.638,-1,0.0,-0.5
219,CRH PLC,Q1053299,0,False,nothing,7.8725,1,1.0,1.0
220,Croda International PLC,Q3003175,0,False,nothing,-13.222500000000004,-1,-1.0,-1.0
221,Crown Castle International Corp,Q5189320,0,False,nothing,-17.430000000000007,-1,0.3333333333333333,-0.5
222,Crown Holdings Inc,Q5189378,0,False,nothing,45.1,1,1.0,1.0
223,CVS Health Corp,Q624375,0,False,nothing,85.18222222222222,1,1.0,1.0
224,CyberArk Software Ltd,Q5197666,0,False,nothing,326.33,1,1.0,1.0
225,CyrusOne Inc,Q16953751,0,False,nothing,2.7224999999999997,1,0.3333333333333333,1.0
226,Daikin Industries Ltd,Q1157589,0,False,nothing,50.87333333333336,1,1.0,1.0
228,Daiwa House Industry Co Ltd,Q913825,0,True,consultation on the Act on the Elimination of Disability Discrimination Customers CS philosophy Questionnaire survey relating to CS Inspection relating to safety and quality of buildings Improvement via CS Committee Improvement of building safety in accordance with quality assurance system Da iwa House Industry Customer Consulting Center Our employees Vision on Human Rights Awareness Raising Human Rights Awareness Raising Activity Policies policies by the President and COO Survey on actual conditions of human rights CSR awareness survey Employees awareness survey View Research 100 Human rights awareness raising training operation plan including human rights awareness raising organization chart Workplace awareness improvement based on CSR awareness survey Improvement of our work sites based on questionnaire survey for business partners Corporate Ethics and Human Rights Helpline Risk Information Hotline Auditors whistle blowing system General Affairs Department of each branch consulting services for harassment etc,23.800000000000004,2,2.0,2.0
229,Danaher Corp,Q1159256,0,False,nothing,-1.2400000000000002,-1,-1.0,-1.0
230,Danone SA,Q329426,0,True,Contributions Finally Danone also contributes to the following S DGs on which its activities have an indirect impact SD G 4 Quality Education through providing access to affordable and quality training for our employees SD G 9 Industry Innovation and Infrastructure by developing our capital expenditure in developing markets and our innovations for sustainable development SD G 10 Reduced Inequalities namely through increasing the number of employees benefiting from healthcare coverage through our Dan Cares program and by increasing the number of women executives or the number of executives representing emerging markets SD G 11 Sustainable Cities and Communities by reducing our impact on air quality and enhancing our waste management,-16.80583333333333,0,0.0,0.0
231,Danone SA,Q329426,0,True,The material aspects identified emphasize the way Danone will significantly contribute to the following S DGs on which Danone s activities have a moderate impact SD G 1 No Poverty by focusing on the reduction of the poor and those living in vulnerable situations namely through our investments in the following four funds Danone Communities the Danone Ecosystem fund the Livelihood Carbon Funds and the Livelihood Funds for Family Farming SD G 14 Life Below Water by preventing and significantly reducing marine pollution notably through our commitments to circular economy and our partnership with the Ellen MacArthur Foundation SD G 15 Life On Land by combating deforestation and degraded land and soil SD G 16 Peace Justice and Strong Institutions by fighting against corruption and bribery in all their forms,-16.80583333333333,0,0.0,0.0
232,Danske Bank A/S,Q1636974,0,True,Ree c ting our work to promote equal opportunities in leadership and our efforts to reduce illicit nanci al ow s and combat nanci al crime the updated strategy also addresses SD G 5 Gender equality and SD G 16 Peace justice and strong institutions,-64.0,0,0.0,0.0
233,DBS Group Holdings Ltd,Q705417,1,False,nothing,4.552857142857143,2,2.0,2.0
234,Deckers Outdoor Corp,Q1181953,0,True,4 MENU OUR SUSTAINABILITY APPROACH ETHICAL SOURCING ENVIRONMENT Streamline our ethical sourcing short term goals so that we are in line to achieve our larger long term Sustainable Development Goals 7 by 2027 in the areas of human rights gender equality reduced inequalities and quality education,5.7700000000000005,2,2.0,2.0
235,Deckers Outdoor Corp,Q1181953,0,True,please see our Fy 20 PrOXy sTaTemenT cOrPOraTe GOVernance GuiDeLines TABLE OF CONTENTS 44 GenDer eQuaLiTy reDuceD ineQuaLiTies anD QuaLiTy eDucaTiOn PrOmOTe DiVersiTy GenDer eQuaLiTy FemaLe emPOWermenT,5.7700000000000005,2,2.0,2.0
236,Deckers Outdoor Corp,Q1181953,0,True,We look forward to carrying out that goal in FY 21 and eQuaLiTy reDuceD ineQuaLiTies anD QuaLiTy eDucaTiOn cOmmuniTy CONTINUED 59 OUR E ME A TEAM LOnDOn Our London office partnered with Teams 4 U Shoe box Appeal,5.7700000000000005,2,2.0,2.0
237,Deckers Outdoor Corp,Q1181953,0,True,With this approach we are able to make a more significant impact in those areas which matter most to us people and the AREAS OF SUPPORT BY SECTOR AT RISK YOUTH COMMUNITY DIVERSITY INCLUSION EDUCATION ENVIRONMENT FAMILY CHILDREN 25 41 9 11 13 1 COMMUNITY Positively impact the communities where we operate including assuring industry leading human rights practices within our supply eQuaLiTy reDuceD ineQuaLiTies anD QuaLiTy eDucaTiOn cOmmuniTy 53 GRI 103 1103 2103 3413 1 BRAND CHARITABLE SPEND FOCUS UG GHer project HER projects mission is to unlock the full potential of women working in global supply chains through workplace based interventions on health financial inclusion and gender equality,5.7700000000000005,2,2.0,2.0
238,Dell Technologies Inc,Q27500963,0,False,nothing,27.58285714285714,1,1.0,1.0
239,Delta Electronics Inc,Q5254620,0,False,nothing,-4.98,-1,-1.0,-1.0
240,DENTSPLY SIRONA Inc,Q23781052,0,False,nothing,5.93,1,1.0,1.0
241,Derichebourg SA,Q3023799,0,False,nothing,4.32,1,1.0,1.0
242,Deutsche Bank AG,Q66048,0,False,nothing,-58.1584,-1,-0.5,-1.0
243,Deutsche Telekom AG,Q9396,0,False,nothing,-750.24,-1,-0.3333333333333333,-1.0
244,Deutsche Wohnen SE,Q1204510,0,False,nothing,-58.426,-1,-1.0,-1.0
245,Devon Energy Corp,Q1206980,0,False,nothing,2.7,1,1.0,1.0
246,Dexcom Inc,Q15109865,0,False,nothing,17.43,1,1.0,1.0
247,Diageo PLC,Q161140,0,False,nothing,50.13125,1,1.0,1.0
248,Diamondback Energy Inc,Q65091423,0,False,nothing,-4.38,-1,-1.0,-1.0
249,DiaSorin SpA,Q3706466,0,False,nothing,39.48,1,1.0,1.0
