,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
35,Air Liquide SA,Q407448,0,True,By placing social challenges at the heart of their strategy companies take practical action for the future of the planet adopting a long term the Shareholders Meeting the Chairman CEO continues his discussions with shareholders by traveling to several towns and cities in France for regional meetings during which he presents the Groups results strategy and outlook,131.552,2,2.0,2.0
36,Air Liquide SA,Q407448,0,True,REFERENCE DOCUMENT I AIR LIQUID E Dialog with stakeholders 2017 SUSTAINABLE DEVELOPMENT REPORT 2 Hand iv Airs it y is the driving force behind the change des iry everyone everywhere for EVERYONE Supporting employees who wish to undertake concrete initiatives to promote diversity and inclusion EVERYWHERE Reaching beyond borders by facilitating the sharing of local best practices and initiatives to provide them with a common aim FOR EVERYONE Turn our vision into reality for our external stakeholders and better coordinate common measures Hand iv Airs it y Sector of economic activity giving priority to employing workers with new initiative underlines the Groups commitment to becoming a well known and recognized player by valuing the uniqueness of each person for the benefit of all,131.552,2,2.0,2.0
37,Air Liquide SA,Q407448,0,True,This approach rallies the Groups 26 Procurement teams around a central objective the creation of value through the development of collaborative working relationships with our ecosystem of suppliers open innovation platform sharing of expertise best practices in terms of intellectual property etc,131.552,2,2.0,2.0
38,Air Liquide SA,Q407448,0,True,This approach rallies the Groups Procurement teams around a central objective the creation of value through the development of collaborative working relationships with our ecosystem of suppliers open innovation platform sharing of expertise best practices in terms of intellectual property etc,131.552,2,2.0,2.0
39,Ajinomoto Co Inc,Q412826,0,False,nothing,4.46,1,1.0,1.0
40,Akamai Technologies Inc,Q415598,0,False,nothing,264.46,1,1.0,1.0
41,Akbank TAS,Q416624,0,False,nothing,0.0,-1,-1.0,-1.0
42,Akzo Nobel NV,Q50912,0,True,We work closely with academia NGOs governments and industry peers and actively participate in various organizations including the World Green Building Council RE 100 towards our renewable electricity ambition The Ocean Cleanup to help support their mission on tacking plastic in the worlds oceans and SOS Childrens Villages to improve youth employ ability,10.345,2,2.0,2.0
43,Albemarle Corp,Q127074,0,True,It includes hiring an inclusion and diversity leader to accelerate our inclusion and diversity road map and deliver meaningful change in our global organization,-2.88,0,0.0,0.0
44,Alcon Inc,Q684825,0,False,nothing,21.875,1,1.5,1.0
45,Alexandria Real Estate Equities Inc,Q48739877,0,False,nothing,1.404,1,0.75,1.0
46,Alfa Laval AB,Q686030,0,True,A more sustainable future The demands from our customers reflect the higher emphasis on sustainability in the greater society and for Alfa Laval this means also reaching out to our supplier partners,10.59666666666667,2,2.0,2.0
47,Alibaba Group Holding Ltd,Q1359568,0,True,Currently comprised of 36 senior management leaders who oversee the various aspects of the Ali baba Digital Economy the Partnership has had a clear purpose since it was formed in 2010 to sustain the culture of the founders of Ali baba in order to ensure that we stay on course in defining and executing our mission vision and THE ALI BABA PARTNERSHIP OPERATES Living Body a dynamic group of people that operates as a living body adding new blood through the admission of new partners each year,-105.8629411764706,0,0.0,0.0
48,Alibaba Group Holding Ltd,Q1359568,0,True,With the collective pursuit of a clear vision our various businesses will work together to generate syne r gies that drive long term sustainable growth,-105.8629411764706,0,0.0,0.0
49,Alibaba Group Holding Ltd,Q1359568,0,True,We expect that partners fulfill their responsibility as culture carriers and demonstrate the ability to evangelize our mission vision and values to our customers employees shareholders continuously serve in the businesses of the Ali baba Digital Economy and have a track record of contribution performance and positive impact to our each partner has been carefully selected through the partner development and admission process with a focus on leadership and cultural traits in addition ability the pool of partners provides the primary source of talent for our leadership,-105.8629411764706,0,0.0,0.0
50,Allegion plc,Q16738121,0,True,Our strategic objectives are built on five growth pillars i expand in core markets ii be the partner of choice iii deliver new value in access iv capital allocation and v enterprise excellence,23.11,2,2.0,2.0
51,Allegion plc,Q16738121,0,True,We seek to operate our business with principles that support our proactive commitment including Integrate sound environmental health safety EH S and sustainability strategies in our business functions including objectives and measurements Evaluate our compliance status periodically and annual review of objectives and targets Train and educate our employees to help them understand their roles in supporting the EH S and sustainability issues associated with their jobs and work areas Make continuous improvements in EH S and sustainability management systems and performance including reduction in the usage of natural resources waste minimization prevention of pollution and prevention of workplace accidents injuries and risks Design operate and maintain our facilities in a manner that minimizes negative EH S and sustainability impacts Use materials responsibly including where feasible recycling and reusing materials and Act in a way that shows sensitivity to community concerns about EH S and sustainability have a dedicated environmental program that is designed to reduce the utilization and generation of hazardous materials during the manufacturing process as well as to remediate identified environmental concerns,23.11,2,2.0,2.0
52,Allegion plc,Q16738121,0,True,The purpose of the ES G Council is to support the Company s ongoing commitment to environmental social and corporate governance matters including health and safety corporate social responsibility CSR engagement equity inclusion and diversity and sustainability by Developing Company strategy related to ES G matters including identifying evaluating and monitoring ES G matters at the Company that could affect our business activities performance and reputation Improving the Company s understanding of ES G matters Overseeing integration of strategically significant ES G policies into the business operations and strategy and Assisting in shaping communications with employees investors and other stakeholders of the Company with respect to ES G ES G efforts are highlighted under the Environmental Social and Governance ES G Highlights section on page 24 of this Proxy Statement,23.11,2,2.0,2.0
53,Allianz SE,Q487292,0,True,This means setting and delivering on ambitious commitments such as our net zero commitment and playing a leading role in global partnerships to develop solutions such as the UN convened Global Investors for Sustainable Development Alliance and Net Zero Asset Owner He stv ik Chief Sustainability Officer Allianz SE Creating sustainable products and solutions Sustainable products and solutions represent a significant business opportunity for us and the chance to contribute to a better future,-13.476363636363637,0,0.0,0.0
54,Allianz SE,Q487292,0,True,We will work together to tackle three key focus areas where our shared skills can achieve the most impact youth participation youth development and emergency preparedness and GLOBAL PARTNERSHIP WITH SOS CHILDRENS VILLAGES In November 2016 Allianz hosted the first Vision Summit on Social Inclusion,-13.476363636363637,0,0.0,0.0
55,Allianz SE,Q487292,0,True,Search Cancel GO Collaborating for We are shaping change for what s ahead by working with others to find solutions for a sustainable future,-13.476363636363637,0,0.0,0.0
56,Allianz SE,Q487292,0,True,And when the world gets back to normal when well still be there always working to secure your future with high quality products simple solutions and reliable the last year we have promoted advanced and enabled projects around the world from bringing food to those in need to supporting start ups building respirators and providing housing for frontline together for a sustainable Childrens Villages Our long term global partnership works to increase the resilience of children and young people through preparing for emergencies and supporting employ ability,-13.476363636363637,0,0.5,0.5
57,Allied Properties Real Estate Investment Trust,Q697852,0,False,nothing,51.05375000000001,1,0.75,1.0
58,Allison Transmission Holdings Inc,Q2036530,0,False,nothing,9.2,1,1.0,1.0
59,Alphabet Inc,Q20800404,0,False,nothing,-7.686999999999998,-1,-1.0,-1.0
60,Alstom SA,Q309084,0,False,nothing,81.90727272727273,1,1.0,1.0
61,Altice USA Inc,Q644289,0,False,nothing,-70.21000000000001,-1,-1.0,-1.0
62,Altium Ltd,Q1066620,0,False,nothing,3.344999999999999,1,1.0,1.0
63,Amadeus IT Group SA,Q696061,0,False,nothing,0.0,-1,-1.0,-1.0
64,Amazon.com Inc,Q3884,0,False,nothing,29.50431309904153,1,1.0,1.0
65,AMC Entertainment Holdings Inc,Q294721,0,False,nothing,-41.481923076923074,-1,-1.0,-1.0
66,American Axle & Manufacturing Holdings Inc,Q4743120,0,True,Partnering with our Global Communities A AM believes that we have a responsibility to give back to the communities in which we live and work,24.360000000000003,2,2.0,2.0
67,American Express Co,Q194360,0,True,in a variety of ways such as giving businesses and customers connected network of merchants and customers supporting small business growth going carbon neutral raising awareness about marine plastic pollution and investing in communities around the initiatives and programs and believe our work is aligned with 12 Global Goals 1 No Poverty 34 Quality Education Life on Land 1617 Partnerships for the Goals INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX Operating responsibly Adhering to the highest standards of ethics and regulatory compliance Ensuring data privacy and security INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX 12 American Express is the worlds largest card issuer globally by purchase volume ourselves to the highest standards of ethics and regulatory compliance,2.204705882352939,2,2.0,2.0
68,American Express Co,Q194360,0,True,Government Media Partners Suppliers Shareholders INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX 10 UNITED NATIONS SUSTAINABLE solving the worlds most pressing problems including ending action on climate change achieving food security protecting the private sector and citizens a like have committed to working together in partnership to achieve the outlined targets and ensure we leave a better planet for future generations,2.204705882352939,2,2.0,2.0
69,American Express Co,Q194360,0,True,Backing our communities INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX 29 BACKING OUR COMMUNITIES Priority Issues Help small businesses to thrive Back and build the leaders of tomorrow Support people to love where they live Highlights healthy and help promote vibrant and creative communities Goals Empower the leaders and entrepreneurs of tomorrow Support vibrant and creative local communities BACKING OUR COMMUNITIES Commitments communities Provide a minimum of twenty hours pro bono legal work for each lawyer per year to community and reporting for our community partners and internal stakeholders to easily track monitor and communicate our social impact Nations artists and emerging talent to drive success Targets The continuation of community education programs led by our community partners The business issues and marketing support internship program OUR CSR COMMITMENTS AND HIGHLIGHTS INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX ALIGNED SUSTAINABLE DEVELOPMENT GOALS 30 INTRODUCING OUR FIRST SOCIAL IMPACT FRAMEWORK As part of our commitment to make bolder contributions to the community we have Groups and feedback from our community that are important to our stakeholders in Australia and New Zealand,2.204705882352939,2,2.0,2.0
70,American Express Co,Q194360,0,True,Corporate Social Responsibility Report Australia and New Zealand 2020 CORR IN A DAVISON Australia New Zealand 1 BACKING OUR lending and selling Empowering our customers with clear and transparent information Ensuring our products meet community expectations BACKING OUR COMMUNITIES Helping small businesses to thrive Love where you live fostering diverse vibrant communities Table of contents INTRODUCTION About American Express About this APPROACH TO CSR OPERATING RESPONSIBLY Adhering to the highest standards of ethics and regulatory compliance Ensuring data privacy and security BACKING OUR COLLEAGUES Engaging and supporting an inclusive and diverse Measuring and improving our progress Promoting the wellbeing safety and security of Building an engaged and innovative culture SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT Building sustainability into our operations Reducing our footprint Environmental responsibility in our procurement 49,2.204705882352939,2,0.42105263157894735,2.0
71,American International Group Inc,Q212235,0,True,Due to the scale and complexity of AIG s ES G strategy AIG partners with various private sector peers academic institutions NGOs international organizations and other groups to achieve our ES G goals and to a ect change,-1103.2955555555554,0,0.0,0.0
72,American International Group Inc,Q212235,0,True,As we progress in our sustainability journey AIG will continue to identify initiatives objectives or targets and partnerships that align with and support the UN With UN Sustainable Development Goals Goal 3 Good Health and Well Being Providing enhanced wellness programs to support employees during the C OVID 19 pandemic encouraging prioritizing health and wellness and supporting the adjustment to working from home,-1103.2955555555554,0,0.0,0.0
73,American International Group Inc,Q212235,0,True,10 Our Sustainability Strategy AIG s commitment to sustainability helps future proof communities by addressing societal and environmental factors while enabling economic progress,-1103.2955555555554,0,0.0,0.0
74,American International Group Inc,Q212235,0,True,Environmental Social and Governance Report June 2021 2020 Environmental Social and Governance Report Contents A MESSAGE FROM OUR PRESIDENT CHIEF EXECUTIVE OFFICER A MESSAGE FROM OUR CHIEF SUSTAINABILITY OFFICER ABOUT AIG ENVIRONMENTAL SOCIAL AND GOVERNANCE IMPACT AT A GLANCE OUR SUSTAINABILITY STRATEGY MATERIAL IT Y ASSESSMENT ALIGNMENT WITH UN SUSTAINABLE DEVELOPMENT GOALS PARTNERSHIPS PART OUR BUSINESS GENERAL INSURANCE LIFE RETIREMENT INVESTMENTS PART ENVIRONMENTAL CLIMATE ACTION TYPES OF CLIMATE RISK MANAGEMENT OF CLIMATE RELATED RISKS METRICS AND TARGETS ENVIRONMENTAL STEWARDSHIP PART SOCIAL TALENT ATTRACTION TALENT DEVELOPMENT DIVERSITY EQUITY AND INCLUSION HEALTH AND WELLNESS AIG S RESPONSE TO C OVID HUMAN RIGHTS RESPONSIBLE SUPPLY CHAIN PHILANTHROPY AND VOLUNTEER IS M PART GOVERNANCE GOVERNANCE STRUCTURE BOARD COMPOSITION AND REFRESHMENT DIRECTOR INDEPENDENCE EXECUTIVE COMPENSATION SHAREHOLDER RIGHTS OWNERSHIP STRUCTURE AND DIRECTOR ELECTIONS BUSINESS ETHICS LOBBYING AND PUBLIC POLICY CYBER SECURITY AND DATA PRIVACY ABOUT THIS REPORT APPENDIX A S AS B INDEX APPENDIX B T CFD INDEX APPENDIX C GRI INDEX 3 Introduction A Message From Our President Chief Executive rI am pleased to share with you AIG s first ever Environmental Social and Governance ES G Report,-1103.2955555555554,0,0.0,0.0
75,American International Group Inc,Q212235,0,True,Our Sustainability Strategy Progress and Partnership How we help future proof our world by addressing societal and environmental factors while enabling economic progress,-1103.2955555555554,0,0.0,0.0
76,American Tower Corp,Q4745263,0,False,nothing,-9.5,-1,0.75,-0.5
77,American Water Works Co Inc,Q467238,0,False,nothing,559.81,1,1.0,1.0
78,Amorepacific Corp,Q490142,0,True,By providing our business partners with opportunities of high quality jobs and participation in economic activities we hope to create a mutually beneficial win win relationship and a positive cycle of inclusive approach In an effort to build a sound business ecosystem A more pacific Group pursues the following three strategic tasks establishing a fair trade relationship based on mutual trust reinforcing the competitiveness of our suppliers for sustainable development by supporting their growth and innovation and enhancing the sustainability of the overall supply chain,11.923333333333332,2,2.0,2.0
79,Amorepacific Corp,Q490142,0,True,Create a good place to work by improving employees health and welfare 04 Achieve inclusive growth by actively supporting our business partners development and growth 05 Support the health well being and economic empowerment of 200 000 women under 20 by 20 commitment 06 With a goal to reduce greenhouse gas emissions to preserve nature and ecology for future generations A more pacific Group will implement Carbon Free by 2030,11.923333333333332,2,2.0,2.0
80,Amorepacific Corp,Q490142,0,True,Through fair trade A more pac ic Group strives to build trustworthy business partnerships by supporting the growth and innovation of our Growth Mutual Growth Strategy Mission Enhancement of our fundamental competitiveness by supporting growth and business relations based on trust Supporting growth and innovation Enhancing the sustainability of our partners Key Innovation Support Growth Infrastructure Support,11.923333333333332,2,2.0,2.0
81,Amorepacific Corp,Q490142,0,True,the Go Report CSR plans and share performance Improve awareness on S DGs and share global CSR strategies and status of overseas offices Discussed local communities concerns and issues Enhanced a sense of global citizenship and encouraged a sharing culture Create an environment for work life balance Expand opportunities for personal growth Create a safe work environment Establish fair corporate value Enhance shareholder values Promote corporate access Strengthen support for mutual growth Establish a culture of communication and participation Empower beauty partners and improve work environment Support womens health well being economic empowerment Support life in harmony with nature Support discovery and sharing,11.923333333333332,2,2.0,2.0
82,ams AG,Q477875,0,True,With more than 10 000 participants in 130 countries the UN Global Compact is committed to human rights just labor standards environmental protection and anti corruption its dedication to protecting the environment and to the sustainability of resources ams is committed to significantly reducing its carbon emissions,-1.2000000000000002,0,0.0,0.0
83,Analog Devices Inc,Q484930,0,True,28 Our Sustainability Priorities u Social Well Being Sustainability ReportS take holder Engagement Approach We view stake holder engagement as a collaborative process that is critical to the success of our company,15.64,2,2.0,2.0
84,ANDRITZ AG,Q442018,0,False,nothing,42.191428571428574,1,1.0,1.0
85,Anglo American PLC,Q541451,0,False,nothing,-108.16249999999998,-1,-1.0,-1.0
86,Anheuser-Busch InBev SA/NV,Q128738,0,False,nothing,51.95142857142857,1,1.0,1.0
87,ANSYS Inc,Q295774,0,False,nothing,176.66,1,1.0,1.0
88,Antero Resources Corp,Q39046155,0,True,Our Strategy Commitment to the health and safety of our employees security of our assets and preservation of the environment are all core values of our organization and essential to our ability to add sustainable value as a business,0.18,2,2.0,2.0
89,Anthem Inc,Q677488,0,True,Drop Down Ensuring our support during the pandemic Lifting up our communities through associate engagement Building a more inclusive and sustainable future Strengthening communities Building a more inclusive and sustainable future What gives me great hope is knowing the work we are doing at Anthem will create sustainable change,-55.64,0,0.0,0.0
90,APA Group,Q20311412,0,False,nothing,0.2133333333333335,1,1.0,1.0
91,Apple Inc,Q312,0,False,nothing,-124.62029810298102,-1,0.42105263157894735,-0.5
92,Applied Materials Inc,Q621610,0,False,nothing,10.936,1,1.0,1.0
93,Aptiv PLC,Q643626,0,True,Apt iv commits to realize our mission to live our core values and to continuously improve in making our products and facilities more More in Our 2020 Sustainability Report,71.34,2,2.0,2.0
94,Aramark,Q625708,0,True,Language English French Spanish ES G Reporting Were working to reduce inequity support and grow our communities and protect our planet,14.875000000000028,2,2.0,2.0
95,Aramark,Q625708,0,True,50 Rationale for the coverage of your engagement We engaged key suppliers who have made progress in the area of addressing deforestation risks to support the development of our own policy our intention was to approach this work as an opportunity to strengthen partnerships toward a common of engagement including measures of success iii,14.875000000000028,2,2.0,2.0
96,Arcadis NV,Q631507,0,False,nothing,22.23,1,1.0,1.0
97,ArcelorMittal SA,Q27893,0,False,nothing,32.19000000000001,1,1.0,1.0
98,Arista Networks Inc,Q2861324,0,False,nothing,44.55,1,1.0,1.0
99,Arkema SA,Q673327,0,False,nothing,14.31,1,-0.5,0.5
100,Asahi Kasei Corp,Q720489,0,False,nothing,40.78,1,1.0,1.0
101,Ashtead Group PLC,Q4805956,0,False,nothing,2.640000000000001,1,1.0,1.0
102,ASOS PLC,Q211951,0,False,nothing,-143.8341176470588,-1,-1.0,-1.0
103,Aspen Pharmacare Holdings Ltd,Q4807838,0,False,nothing,-4.5600000000000005,-1,-1.0,-1.0
104,Aspen Technology Inc,Q736091,0,False,nothing,59.92,1,1.0,1.0
105,Astellas Pharma Inc,Q528842,0,False,nothing,13.74,1,1.0,1.0
106,AstraZeneca PLC,Q731938,0,True,17 Encourage and promote effective public public private and civil society partnerships Patron sponsor for the United Nations Goal 3 action platform Healthy People Healthy to the United Nations Womens Empowerment of the United Nations Global Compact U NGC since 2010 and joined as Participants in Our Only Future 17 Partnership for the goals 1113,-141.06684131736526,0,0.0,0.0
107,AstraZeneca PLC,Q731938,0,True,We launched new programmes in two countries and accelerator programmes in six Sustainability Data Summary for full metrics and work contributes to these Sustainable Development Goals SD G 3 Good health and wellbeing SD G 17 Partnership for the goals Key target and progress Disease prevention and treatment is closely related to other areas of our sustainability in health systems and Workforce wellbeing and safety both feature prevention initiatives,-141.06684131736526,0,0.0,0.0
108,AstraZeneca PLC,Q731938,0,True,There is of course a lot of work to do to achieve our bold commitments we must collaborate and partner with governments non government organisations NGOs and other public and private sector organisations as well as our industry peers to drive the investment policy and infrastructure changes to make it happen,-141.06684131736526,0,0.0,0.0
109,AstraZeneca PLC,Q731938,0,True,Partnership for the goals Our contribution We cannot solve these challenges alone so we strive to develop long term collaborative partnerships that support our own sustainability commitments and deliver the S DGs,-141.06684131736526,0,0.0,0.0
110,AstraZeneca PLC,Q731938,0,True,5 Our global contribution Launched in September 2015 the United Nations 2030 Agenda for Sustainable Development is a global action plan for people planet and prosperity,-141.06684131736526,0,0.0,0.0
111,Atlas Copco AB,Q757164,0,False,nothing,5.636666666666667,1,1.0,1.0
112,Australia & New Zealand Banking Group Ltd,Q714641,0,True,9 Metrics and targets 11 Explanatory notes 16 Contents We support the Paris Agreements goal of transitioning to net zero emissions by 2050 and are committed to playing our have increased our ambition to help achieve that goal through a series of commitments and measures set out in our new Climate Change approach to climate change IN SUPPORTING THE 2050 GOAL OUR APPROACH IS TO Support transitioning industries to help economy Help our customers by encouraging them climate risks and opportunities create transition plans and report publicly on their progress Reduce our own managing and reducing emissions from our own operations To support the transition to net by 2050 our Climate Change Statement focuses on three areas 1,28.06357142857143,2,2.0,2.0
113,Auto Trader Group PLC,Q4826130,0,True,Our ES G focused on Make a Difference and we efforts on the following Our people and culture Overview We focus on ensuring we create a highly collaborative culture where people feel motivated supported,2.9450000000000003,2,2.0,2.0
114,Autodesk Inc,Q628051,0,False,nothing,8.795714285714284,1,1.0,1.0
