,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
44,Allegion plc,Q16738121,0,True,He is an expert in digital and business transformation and his broad background in supporting global organizations in manufacturing and supply chain design mergers and acquisitions and innovation has many syne r gies with Al legions seamless access strategy and with our strategic pillars for growth,23.11,2,2.0,2.0
45,Allianz SE,Q487292,0,False,nothing,-13.476363636363637,-1,0.5,-0.5
46,Allied Properties Real Estate Investment Trust,Q697852,0,True,We preserve these assets by upholding high design standards replacing infrastructure with modern and efficient technology ongoing operational focus and where possible archiving and showcasing their stories,51.05375000000001,2,2.0,2.0
47,Allied Properties Real Estate Investment Trust,Q697852,0,True,Wired Score evaluates our digital connectivity and infrastructure against best in class broadband accessibility standards,51.05375000000001,2,0.6666666666666666,2.0
48,Allison Transmission Holdings Inc,Q2036530,0,False,nothing,9.2,1,1.0,1.0
49,Alphabet Inc,Q20800404,0,True,We expect that each of our Eligible Projects will meet one or more of the following eligibility criteria 6 Alphabet Sustainability Bond Framework 2020 Our framework Green and project category Eligibility example projects Intended environmental and or social goal SD G 1 Energy efficiency Expenditures related to design construction operation and maintenance of energy efficient facilities and infrastructure,-7.686999999999998,0,0.0,0.0
50,Alphabet Inc,Q20800404,0,True,5 Server storage or networking utilization Minimize the environmental impact of our facilities including data centers 13 Climate Action Clean energy Expenditures related to the construction development acquisition maintenance and operation of renewable energy projects that are long term and new to the grid such as solar wind small scale hydropower generation with a capacity of fewer than 20 megawatts geothermal with direct emissions of less than 100 g CO 2 e kWh and biomass derived from waste feedstock that is neither derived from sources of high biodiversity nor depletes carbon pools,-7.686999999999998,0,0.0,0.0
51,Alstom SA,Q309084,2,True,A comprehensive portfolio of mobility solutions We offer a complete range of equipment and services from high speed trains metros trams and e buses to integrated systems customised services infrastructure signalling and digital mobility solutions,81.90727272727273,4,4.0,4.0
52,Altice USA Inc,Q644289,0,False,nothing,-70.21000000000001,-1,-1.0,-1.0
53,Altium Ltd,Q1066620,0,False,nothing,3.344999999999999,1,1.0,1.0
54,Amadeus IT Group SA,Q696061,0,False,nothing,0.0,-1,-1.0,-1.0
55,Amazon.com Inc,Q3884,0,False,nothing,29.50431309904153,1,1.0,1.0
56,AMC Entertainment Holdings Inc,Q294721,0,False,nothing,-41.481923076923074,-1,-1.0,-1.0
57,American Axle & Manufacturing Holdings Inc,Q4743120,0,True,8 ENVIRONMENTAL ENERGY AND EMISSIONS REDUCTION REDUCE WATER USE AT EVERY LOCATION REDUCE REUSE AND RECYCLE INDUSTRIAL MATERIALS 9 THE POWER TO CONSERVE Since our inception A AM has believed that being focused on sustainability be nets our associates suppliers customers communities shareholders and the environment,24.360000000000003,2,2.0,2.0
58,American Axle & Manufacturing Holdings Inc,Q4743120,0,True,Chairman of the Board and Chief Executive Of cer 2 ENVIRONMENTAL Energy and Emissions Reduction Reduce Water Use at Every Location Reduce Reuse Recycle Industrial Materials SOCIAL Associate Health Safety and Wellness Attract Develop Engage and Retain Diverse Talent Partner with Global Communities GOVERNANCE Ethical Business Training Cascade and Verify Supplier Compliance Technology Product Safety SUSTAINABILITY PRIORITY TOPICS Our focus is to drive continuous improvement in the sustainability areas most important to A AM and our stakeholders,24.360000000000003,2,2.0,2.0
59,American Express Co,Q194360,0,False,nothing,2.204705882352939,1,0.3684210526315789,1.0
60,American International Group Inc,Q212235,0,False,nothing,-1103.2955555555554,-1,-1.0,-1.0
61,American Tower Corp,Q4745263,0,False,nothing,-9.5,-1,0.6666666666666666,-0.5
62,American Water Works Co Inc,Q467238,0,False,nothing,559.81,1,1.0,1.0
63,Amorepacific Corp,Q490142,0,True,impact such as fines and penalties for violation of laws and regulations and negative impact on market expansion Establishing processes for reputation risk management in overseas offices Conducting regular analysis of changes in local systems and regulations and establishing response processes for each issue Preventing occurrence and recurrence of risks by continuously improving the process of entering into new markets 1 ICT Information and Communications Technologies Continued growth in online and mobile markets due to ICT development Stronger regulations enforced by the Fair Trade Commission including the Act on the Fairness of Franchising Transactions and the Fair Transactions in Agency Act and increase in the importance of mutual growth Decline in sales through existing offline retail channels due to increase in online or mobile purchasing Impediment to achieving mutual growth following business decline in franchises and agencies Innovating mobile services within existing retail channels such as ARITA UM s O 2 O services door to door mobile Q Strengthening mutual growth by supporting the business activities of field sales offices and agencies Developing products considering the characteristics of online and offline markets Promoting cooperation and mutual growth of franchises and agencies and operating consultative bodies on demand Continuous increase in the possibility of materialization and impact of environmental risks including abnormal climate natural disasters and air pollution Changes in crop producing,11.923333333333332,2,2.0,2.0
64,ams AG,Q477875,1,False,nothing,-1.2000000000000002,0,0.0,0.0
65,Analog Devices Inc,Q484930,1,True,Economic Prosperity Our Sustainability Sustainability Report 32 Dana Far ber Cancer Institute Dana Far ber Cancer Institute in Boston Massachusetts has been committed to providing adults and children afflicted with cancer with the best treatment avail able today while developing tomorrows cures through cutting edge Robotics FIRST Robotics designs accessible innovative programs that motivate young people to pursue education and career opportunities in science technology engineering and math while building self confidence knowledge and life for Humanity Habitat for Humanity builds and repairs houses all over the world using volunteer labor and donations so that every person can have a safe and affordable place to State Science and Engineering Fair The MS SEF advances science literacy and inspires new generations of science and engineering leaders while increasing science literacy,15.64,3,3.0,3.0
66,ANDRITZ AG,Q442018,2,False,nothing,42.191428571428574,3,3.0,3.0
67,Anglo American PLC,Q541451,0,False,nothing,-108.16249999999998,-1,-1.0,-1.0
68,Anheuser-Busch InBev SA/NV,Q128738,0,False,nothing,51.95142857142857,1,1.0,1.0
69,ANSYS Inc,Q295774,0,False,nothing,176.66,1,1.0,1.0
70,Antero Resources Corp,Q39046155,0,False,nothing,0.18,1,1.0,1.0
71,Anthem Inc,Q677488,0,False,nothing,-55.64,-1,-1.0,-1.0
72,APA Group,Q20311412,1,False,nothing,0.2133333333333335,2,2.0,2.0
73,Apple Inc,Q312,0,False,nothing,-124.62029810298102,-1,0.3684210526315789,-0.5
74,Applied Materials Inc,Q621610,0,False,nothing,10.936,1,1.0,1.0
75,Aptiv PLC,Q643626,0,False,nothing,71.34,1,1.0,1.0
76,Aramark,Q625708,0,False,nothing,14.875000000000028,1,1.0,1.0
77,Arcadis NV,Q631507,1,False,nothing,22.23,2,2.0,2.0
78,ArcelorMittal SA,Q27893,0,False,nothing,32.19000000000001,1,1.0,1.0
79,Arista Networks Inc,Q2861324,0,True,Our cloud networking products services and support are essential to the continued operation of critical infrastructure connecting people and businesses at a time when global communities are driven to physical isolation,44.55,2,2.0,2.0
80,Arkema SA,Q673327,0,True,Many of the answers to these challenges can be found in industry s ability to devise and produce the materials and solutions to produce better living conditions for 2726 Ark ema Innovative for URBANIZATION RISING TO THE CHALLENGES OF URBANIZATION We have a growing population that is increasingly urban with exponentially growing needs for food long term housing access to drinking water and hygiene products,14.31,2,0.0,1.5
81,Asahi Kasei Corp,Q720489,0,False,nothing,40.78,1,1.0,1.0
82,Ashtead Group PLC,Q4805956,0,False,nothing,2.640000000000001,1,1.0,1.0
83,ASOS PLC,Q211951,0,False,nothing,-143.8341176470588,-1,-1.0,-1.0
84,Aspen Pharmacare Holdings Ltd,Q4807838,0,False,nothing,-4.5600000000000005,-1,-1.0,-1.0
85,Aspen Technology Inc,Q736091,0,False,nothing,59.92,1,1.0,1.0
86,Astellas Pharma Inc,Q528842,0,False,nothing,13.74,1,1.0,1.0
87,AstraZeneca PLC,Q731938,0,False,nothing,-141.06684131736526,-1,-1.0,-1.0
88,Atlas Copco AB,Q757164,0,False,nothing,5.636666666666667,1,1.0,1.0
89,Australia & New Zealand Banking Group Ltd,Q714641,0,True,Information on our policies is available here These include energy ex tractive industries forestry and forests water and hydropower,28.06357142857143,2,2.0,2.0
90,Auto Trader Group PLC,Q4826130,0,True,3 m Investing in IT and security infrastructure to ensure our systems remain robust Were moving our systems from our physical data centres to the public cloud to take advantage of several benefits,2.9450000000000003,2,2.0,2.0
91,Autodesk Inc,Q628051,0,False,nothing,8.795714285714284,1,1.0,1.0
92,Avantor Inc,Q104842834,0,False,nothing,-16.240000000000002,-1,-1.0,-1.0
93,Avery Dennison Corp,Q790650,0,False,nothing,3.0000000000000004,1,1.0,1.0
94,Avis Budget Group Inc,Q2874395,0,True,Strategic decisions influenced these risks and opportunities include through our 1 decision to have a fully connected fleet 2 procurement of more fuel efficient vehicles 3 investments to fleet optimization s projects 3 investments in innovation and partnerships to support ride sharing and smart cities and 4 programs and initiatives to reduce Scope 3 emissions for our corporate customers including our emissions calculator and carbon offsets program,143.35500000000002,2,2.0,2.0
95,Avis Budget Group Inc,Q2874395,0,True,Our goal is to leverage innovation and build on our position as a leading global provider of mobility solutions for consumers businesses and cities,143.35500000000002,2,2.0,2.0
96,Aviva PLC,Q791179,0,True,We invest in areas such as social housing renewable energy and rail networks,-19.676666666666662,0,0.0,0.0
97,Aviva PLC,Q791179,0,True,Case study 2 Case study Funding the future Contents Climate action Stronger communities Acting sustain ably Conclusion and resources Strategic approach Aviv a is investing in UK infrastructure and real estate to help our economy and communities bounce back,-19.676666666666662,0,0.0,0.0
98,Aviva PLC,Q791179,0,True,We plan to invest in the UK s regions and cities in critical areas such as social housing renewable energy and rail networks,-19.676666666666662,0,0.0,0.0
99,AXA SA,Q160054,0,False,nothing,-13.36857142857143,-1,0.0,-0.5
100,Axalta Coating Systems Ltd,Q26215536,0,False,nothing,83.25142857142858,1,1.0,1.0
101,Axiata Group Bhd,Q792500,1,True,Our national contributions represent the long term value we have created through our investments in the local telecommunications industry network infrastructure talent development environmental conservation and in society,-21.54500000000001,1,1.0,1.0
102,Axiata Group Bhd,Q792500,1,True,Our Social And Economic Impact Across The Region Supporting Nation Building In ASEAN And South Asia A xi at as national contributions represent the long term value we have created through our investments in the local telecommunications sector network infrastructure talent development environmental conservation society,-21.54500000000001,1,1.0,1.0
103,Axiata Group Bhd,Q792500,1,True,are focused on reducing embedded carbon in our infrastructure improving energy efficiency and investing in Sri Jamal udin Download This Section,-21.54500000000001,1,1.0,1.0
104,Axiata Group Bhd,Q792500,1,True,Spectrum allocations and licensing fees Compliance with regulations and customer service standards Information security and data protection Developing local digital talents Investing in development of local communication infrastructure Contributing directly and indirectly to the local digital economy Supporting digital innovation funds to drive development of local digital ecosystem Deploying world class cyber security and privacy practices Shareholders As owners of A xi at a shareholders provide us with the financial capital needed to sustain our growth,-21.54500000000001,1,1.0,1.0
105,Axiata Group Bhd,Q792500,1,True,Spectrum allocations and licensing fees Compliance with regulations and customer service standards Information security and data protection Developing local digital talents Investing in development of local communication infrastructure Contributing directly and indirectly to the local digital economy Supporting digital innovation funds to drive development of local digital ecosystem Deploying world class cyber security and privacy practices Shareholders As owners of A xi at a shareholders needed to sustain our growth,-21.54500000000001,1,1.0,1.0
106,Axis Bank Ltd,Q2003549,0,False,nothing,-33.49,-1,-1.0,-1.0
107,Baidu Inc,Q14772,0,False,nothing,-28.59363636363636,-1,-1.0,-1.0
108,Bajaj Finance Ltd,Q28173355,1,False,nothing,-6.525,0,0.0,0.0
109,Ball Corp,Q4034815,0,False,nothing,19.095,1,1.0,1.0
110,Ballard Power Systems Inc,Q474383,0,False,nothing,-5.52,-1,-1.0,-1.0
111,Banco Bilbao Vizcaya Argentaria SA,Q806189,1,False,nothing,-8.806363636363637,0,0.5,0.5
112,Banco BTG Pactual SA,Q2877503,0,True,These investments will comprise allocation in die rent segments across Latin America such as Clean Water Sanitation Sustainable Transport Renewable Energy and Energy Ec ien cy Sustainable Agribusiness Healthcare Education and Financial Management and Digital Retail Unit BT G P actual is actively working on growing its portfolio of products focused on ES G Impact Investing and democratizing the access to such opportunities by oe ring them to our clients,22.380000000000003,2,2.0,2.0
113,Banco Comercial Portugues SA,Q118581,1,False,nothing,-2.5600000000000005,0,0.0,0.0
114,Banco de Sabadell SA,Q762330,1,False,nothing,-0.8800000000000001,0,0.0,0.0
115,Banco do Brasil SA,Q610817,0,True,The strategy aims to reduce the circulation of paper money include population digitally strengthen the local ec on year in alignment to the Inclusion and Digital Transformation of the Brazil ian Society see additional information on innovation and digital business es in Business Model offering and stimulating the access to internet and technologies and digital media we education innovation social and effective technology digital media and the development of cross sectional approaches of relevant cultural and social scope we enhance opportunities and access to knowledge,-11.12153846153846,0,0.0,0.0
116,Banco Santander Chile,Q1094313,1,False,nothing,7.364999999999999,2,2.0,2.0
117,Banco Santander SA,Q6496310,1,False,nothing,-6.995,0,0.0,0.0
118,Bancolombia SA,Q806206,0,True,Target Sectors For the Analysis of Social and Environmental risks we have identified special sectors in which the projects are evaluated even when such exceed the amount proposed by the Principles of Ecuador Mining Other mining activities and coal extraction Oil and gas Refinery Oil and gas exploration and extraction oil and gas stations and grease Power hydroelectric dams P CH thermo electric stations transmission lines,-0.16,0,0.0,0.0
119,Bandhan Bank Ltd,Q19882235,2,False,nothing,-7.300000000000001,1,1.0,1.0
120,Bangkok Bank PCL,Q806483,1,False,nothing,31.69333333333333,2,2.0,2.0
121,Bank Negara Indonesia Persero Tbk PT,Q2882611,1,False,nothing,1035.7733333333335,2,2.0,2.0
122,Bank of America Corp,Q487907,0,False,nothing,-43.64059999999999,-1,-1.0,-1.0
123,Bank of China Ltd,Q790068,0,False,nothing,-55.577,-1,-1.0,-1.0
124,Bank of Ireland Group PLC,Q806689,0,True,Topics include the economy and household finances and we offer insights on topical issues like Br exit and regional infrastructure,6.038333333333331,2,2.0,2.0
125,Bank of Nova Scotia,Q451476,0,True,Initiatives underlying this commitment align to Scotiabank s Green and Transition Taxonomy including renewable energy energy efficiency emissions reduction green buildings sustainable transportation infrastructure resilience biodiversity conservation pollution prevention and control waste management and or sustainable water and land support this goal we will continue our work across all business lines to grow markets for low carbon and climate resilient solutions and direct funding towards supporting the goals of the Paris Agreement,-44.322,0,0.0,0.0
126,Bankinter SA,Q806808,1,False,nothing,-0.4666666666666666,0,0.0,0.0
127,Barclays PLC,Q245343,0,True,We aim to work across our business lines to deliver innovative client focused solutions across a range of critical social and environmental themes Environmental financing capital markets and lending for clean energy water low carbon technologies and other categories Social Infrastructure social housing education and other public services Development institutions government related development banks supranational s and sovereign issued green bonds Green loans mortgages and asset finance and Small business financing in the 25 most deprived areas of the UK focusing on businesses within the scope of our submissions to UK Finances UK F S ME database,-48.17829787234043,0,0.0,0.0
128,Barclays PLC,Q245343,0,True,Access to Financing We continue to create access to funding solutions for areas including environmental financing via the capital markets and lending for clean energy water and low carbon technologies social infrastructure national and supranational development institutions and small business financing,-48.17829787234043,0,0.0,0.0
129,Barclays PLC,Q245343,0,True,We aim to work across our business lines to deliver innovative client focused solutions across a range of critical social and environmental themes Environmental financing capital markets and lending for clean energy water low carbon technologies and other categories Social infrastructure social housing education and other public services Development institutions government related development banks supranational s and sovereign issued green bonds 1,-48.17829787234043,0,0.0,0.0
130,BASF SE,Q9401,1,False,nothing,50.69625,2,2.0,2.0
131,Basler AG,Q810387,0,False,nothing,0.16,1,1.0,1.0
132,Bausch Health Cos Inc,Q1700871,0,True,The number of resources per facility is size risk shift schedule complexity and number of Manufacturing and Supply Chain Global EH S S and Occupational Health Americas Asia Manufacturing Contact Lens GroupE ME A Commercial Operations Research and Development Respect the Environment 15 Environment Health Safety and Industrial Hygiene We conduct our business throughout the world in a way that protects the environment and provides a safe and healthy workplace for our employees,-9.75,0,0.0,0.0
133,Baxter International Inc,Q761965,0,False,nothing,25.83,1,1.0,1.0
134,Bayer AG,Q152051,0,False,nothing,-3.1923684210526337,-1,-1.0,-1.0
135,Bayerische Motoren Werke AG,Q26678,0,False,nothing,41.735416666666666,1,1.0,1.0
136,Beijing Enterprises Holdings Ltd,Q836569,1,True,Our professional water and environmental services have helped improve the living standard of urban residents we and our partners have joined hands to stimulate industrial development with the idea of win win cooperation,-0.92,1,1.0,1.0
137,Beijing Enterprises Holdings Ltd,Q836569,1,True,We continuously integrate national advanced and new technologies develop technology brands and strengthen the construction of technology centers,-0.92,1,1.0,1.0
138,Belden Inc,Q815327,0,False,nothing,6.85,1,1.0,1.0
139,Berkshire Hathaway Inc,Q217583,1,False,nothing,-130.39,0,0.3684210526315789,0.5
140,Berry Global Group Inc,Q4894819,0,False,nothing,2.28,1,1.0,1.0
141,Bharat Petroleum Corp Ltd,Q854826,0,False,nothing,-2.492,-1,-1.0,-1.0
142,Bharti Airtel Ltd,Q854867,1,False,nothing,-16.794999999999998,0,0.0,0.0
143,BHP Group Ltd,Q625713,0,False,nothing,-15.334166666666668,-1,-1.0,-1.0
144,BHP Group PLC,Q625713,0,False,nothing,-7.83,-1,-1.0,-1.0
145,Biffa PLC,Q4904749,2,False,nothing,48.260000000000005,3,2.0,3.0
146,Big Yellow Group PLC,Q4906703,0,False,nothing,6.23,1,1.0,1.0
147,Biotage AB,Q10429829,0,False,nothing,0.0,-1,-1.0,-1.0
148,Blackbaud Inc,Q4922539,0,False,nothing,48.11,1,1.0,1.0
149,BNP Paribas SA,Q499707,0,True,We systematically address six areas for improvement heating and cooling systems energy consumption water consumption lights car pet ing and ENERGY CONSUMPTION Limiting energy consumption is a priority for our buildings,31.253125,2,2.0,2.0
150,Bombardier Inc,Q333498,2,False,nothing,31.168999999999997,3,3.0,3.0
151,Booking Holdings Inc,Q18674747,0,False,nothing,-1.7000000000000002,-1,-1.0,-1.0
152,Boralex Inc,Q2910597,2,False,nothing,84.6,3,3.0,3.0
153,Boston Properties Inc,Q4844439,0,False,nothing,2.32,1,0.6666666666666666,1.0
154,Boston Scientific Corp,Q894585,0,False,nothing,-28.885,-1,-1.0,-1.0
155,BP PLC,Q152057,1,True,Page health and wellbeing we support a range of public health programmes including efforts to combat malaria and improve safety for women giving water and sanitation we invest in sustainable development projects that align with local needs including water supply infrastructure in innovation and infrastructure BP Ventures is focused on exploring new opportunities with the potential to help us deliver the energy production and consumption to identify potential impacts we carry out detailed environmental and social assessments before starting major below water our marine mammal and sea turtle programmes improve our knowledge and in form our planned activities to avoid the most sensitive on land were working with IP IEC A on developing industry good practice guidance on the new post 2020 global biodiversity framework for our for the goals we are working with our peers to create an oil and gas industry platform for supplier human rights assessments with a particular focus on labour we support the goals The S DGs also include areas where we can have a positive impact or where we need to mitigate and manage any potential negative impacts,-111.93764705882352,1,1.0,1.0
156,BP PLC,Q152057,1,True,For instance we have major interests in solar development electric vehicle charging and sustainable biofuels,-111.93764705882352,1,1.0,1.0
157,BP PLC,Q152057,1,True,The study s five scenarios describe at a highly detailed state by state level the scale and pace of technology and capital mobilization needed across the country and highlights the implications for land use incumbent energy industries employment and our sustainability frame policies and positions Our new sustainability frame is founded on external engagement and collaboration,-111.93764705882352,1,1.0,1.0
158,Braskem SA,Q899395,0,False,nothing,-75.96,-1,-1.0,-1.0
159,BRF SA,Q899097,0,False,nothing,3.3199999999999985,1,1.0,1.0
160,Bridgestone Corp,Q179433,0,False,nothing,54.42,1,0.0,0.5
161,Bristol-Myers Squibb Co,Q266423,0,False,nothing,-36.30555555555556,-1,-1.0,-1.0
162,British American Tobacco Malaysia Bhd,Q856411,0,True,MONTHLY CI 2010 Total Completed CI Accumulative Total Completed CI 2006 2007 2008 2009 Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec 2541 0592 6004 6204 6504 6914 8024 1735 3645 4945 5835 7165 7996 productivity 60 BRITISH AMERICAN TOBACCO MALAYSIA BER HAD ANNUAL REPORT 2010 productivity Leveraging on technology to drive excellence in productivity Consolidation of Information Technology IT infrastructure to increase ef cie nt and effective delivery Key efforts to consolidate and streamline our IT infrastructure to improve performance accelerate response time and increase productivity were implemented throughout 2010,0.0640000000000004,2,2.0,2.0
163,British American Tobacco PLC,Q856411,0,True,We operate in diverse locations around the world where environmental legislation infrastructure and the availability of renewable energy environmental technologies and water scarcity can all vary sign i cant ly,0.0640000000000004,2,2.0,2.0
164,Britvic PLC,Q4971696,0,False,nothing,32.980000000000004,1,1.0,1.0
165,Broadcom Inc,Q4827416,0,False,nothing,42.9,1,1.0,1.0
166,BT Group PLC,Q593786,0,True,9 Building infrastructure page 14 Including everyone page 18 and Building tech literacy for the next generation page 23 Our Tech Literacy programme is about empowering young people to navigate the new digital world,-298.4031578947368,0,0.3333333333333333,0.5
167,BYD Co Ltd,Q2608329,1,False,nothing,57.46,2,0.3684210526315789,2.0
