,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
175,Carrefour SA,Q3117359,0,False,nothing,-9.728260869565217,-1,-1.0,-1.0
176,Cascades Inc,Q544004,2,False,nothing,-10.56,1,1.0,1.0
177,Catalent Inc,Q19866242,0,False,nothing,8.045000000000002,1,1.0,1.0
178,CBRE Group Inc,Q1023013,0,False,nothing,5.492727272727271,1,1.0,1.0
179,CCR SA,Q1121225,0,False,nothing,-1.3200000000000005,-1,-1.0,-1.0
180,CD Projekt SA,Q7098994,0,False,nothing,-101.183,-1,-1.0,-1.0
181,Celanese Corp,Q547450,0,False,nothing,12.055,1,1.0,1.0
182,Cemex SAB de CV,Q1053348,0,True,We have established 2030 goals for consumption of waste derived sources from other industries reduction in CO power consumption from clean energy in cement dust NOx and SOx emissions quarry rehabilitation Biodiversity Action Plans and third party certification and implementation of Water Management Plans in sites located on water scarce areas,44.580000000000005,2,2.0,2.0
183,Centrica PLC,Q259013,0,False,nothing,-21.072857142857146,-1,-1.0,-1.0
184,Cerner Corp,Q1055390,0,False,nothing,20.895000000000003,1,1.0,1.0
185,CF Industries Holdings Inc,Q905806,0,False,nothing,-1.5499999999999998,-1,-1.0,-1.0
186,Charter Communications Inc,Q2961234,0,False,nothing,-60.09800000000001,-1,0.05263157894736842,-0.5
187,Chegg Inc,Q5089544,0,False,nothing,-258.03,-1,-1.0,-1.0
188,Chevron Corp,Q319642,0,False,nothing,-246.9825,-1,-1.0,-1.0
189,China Everbright Environment Group Ltd,Q10890263,1,False,nothing,12.32,2,2.0,2.0
190,China Hongqiao Group Ltd,Q10874559,0,False,nothing,-1.08,-1,-1.0,-1.0
191,China Merchants Bank Co Ltd,Q1073327,0,False,nothing,-0.2850000000000001,-1,-1.0,-1.0
192,China Merchants Port Holdings Co Ltd,Q268784,0,False,nothing,4.870000000000001,1,1.0,1.0
193,China Resources Gas Group Ltd,Q5099882,0,False,nothing,0.0,-1,-1.0,-1.0
194,China Resources Land Ltd,Q5099887,0,False,nothing,-0.5,-1,-1.0,-1.0
195,China Traditional Chinese Medicine Holdings Co Ltd,Q27892807,0,False,nothing,4.847857142857142,1,0.0,0.5
196,China Vanke Co Ltd,Q861340,0,False,nothing,-33.35,-1,-1.0,-1.0
197,Chubb Ltd,Q1089060,0,False,nothing,14.559999999999995,1,1.0,1.0
198,Chugai Pharmaceutical Co Ltd,Q750619,0,False,nothing,-20.72,-1,-1.0,-1.0
199,Cie de Saint-Gobain,Q678565,0,False,nothing,-90.07333333333334,-1,-1.0,-1.0
200,Cie Generale des Etablissements Michelin SCA,Q151107,0,False,nothing,110.49736842105264,1,1.0,1.0
201,Cimarex Energy Co,Q16829606,0,False,nothing,-0.1699999999999999,-1,-1.0,-1.0
202,Cimpress PLC,Q22121865,0,False,nothing,14.0875,1,1.0,1.0
203,Cintas Corp,Q1092571,0,True,5 Minimizing freshwater withdrawals reusing water and maintaining the quality of water we return to the and Health p,35.81333333333335,2,2.0,2.0
205,Citigroup Inc,Q219508,0,False,nothing,38.6016129032258,1,1.0,1.0
206,Citrix Systems Inc,Q916196,0,False,nothing,48.24,1,1.0,1.0
207,City Developments Ltd,Q16259060,0,False,nothing,35.7,1,1.0,1.0
208,Clear Channel Outdoor Holdings Inc,Q5130656,0,False,nothing,92.56,1,1.0,1.0
209,Clearwater Paper Corp,Q5130952,2,True,We recognize the need for access to safe sanitary and sustainable water supplies as a fundamental human right and that the protection and sound management of freshwater ecosystems are essential to health and economic prosperity,-0.31,2,2.0,2.0
210,CLP Holdings Ltd,Q977959,0,False,nothing,85.68,1,1.0,1.0
211,CME Group Inc,Q1071967,0,False,nothing,-8.025714285714285,-1,-1.0,-1.0
212,CNH Industrial NV,Q15238661,0,False,nothing,5.816000000000001,1,1.0,1.0
213,CNP Assurances,Q1023930,0,False,nothing,58.42,1,1.0,1.0
214,Coca-Cola Europacific Partners PLC,Q106829668,0,True,In 2020 all of our production facilities had SV As and W MPs in commitment to S DGs CLEAN WATER AND SANITATION OUR RIVERS AND CHALK STREAMS FACE COUNTLESS THREATS,-0.32,0,0.0,0.0
215,Coca-Cola Femsa SAB de CV,Q20714863,0,True,Consistent with our commitment to water conservation in collaboration with FEM S A Foundation we carry out projects designed to improve communities quality of life by helping to provide them with safe water improved sanitation and hygiene education,2793.42,2,2.0,2.0
216,Coca-Cola Femsa SAB de CV,Q20714863,0,True,Additionally thanks to these and other investments we currently give back to the environment more than 100 of the water we use in the pro duct ion of our beverages in Argentina Bra z il Central America Colombia and with our commitment to water conservation in collaboration with FEM S A Foundation we carry out projects to help provide communities with safe water im proved sanitation and hygiene education,2793.42,2,2.0,2.0
217,Cogent Communications Holdings Inc,Q1106938,0,False,nothing,21.480000000000004,1,1.0,1.0
218,Cognizant Technology Solutions Corp,Q1107035,0,False,nothing,220.3466666666667,1,1.0,1.0
219,Coherent Inc,Q1107088,0,False,nothing,-9.96,-1,-1.0,-1.0
220,Colfax Corp,Q2579502,0,False,nothing,0.0,-1,-1.0,-1.0
221,Colgate-Palmolive Co,Q609466,2,True,2002 4 Partnering with The Forest Trust to drive transformation 81 certified palm oils 2016 CDP Climate A List 4 Subject to final certification by third party approved Science Based Climate Goals 100 of our new construction is US GBC LEE D certified 338 thousand people reached with water and sanitation and or health and hygiene education since 2013 Making Every Drop of Water Count 2016 CDP Water A List Michael Phelps Colgate s Save Water global ambassador Every Drop Counts 97 million people reached with handwashing education in 2016 Reduced water use per ton of production by 48 vs,37.92,4,4.0,4.0
222,Columbia Sportswear Co,Q1112588,0,False,nothing,25.9,1,1.0,1.0
223,Comcast Corp,Q1113804,0,False,nothing,-37.188125000000014,-1,-1.0,-1.0
224,Comfort Systems USA Inc,Q5151691,0,False,nothing,-0.1399999999999999,-1,-1.0,-1.0
225,Commonwealth Bank of Australia,Q285328,0,False,nothing,-11.47166666666667,-1,-1.0,-1.0
226,CommScope Holding Co Inc,Q5152057,0,False,nothing,86.36999999999999,1,1.0,1.0
227,Community Health Systems Inc,Q5154770,0,True,For potable water systems we implemented a proactive program in 2015 based on assessment maintenance monitoring and evaluation principles to mitigate patient visitor and staff risk of exposure to water borne pathogens such as Legion ella,-0.1999999999999998,0,0.0,0.0
228,Compass Group PLC,Q782697,0,False,nothing,-19.78625,-1,-1.0,-1.0
229,Constellation Brands Inc,Q1128160,0,True,Our water conservation and stewardship supports several United Nations Sustainable Development Goals We support United Nations Sustainable Development Goal 6 by focusing on longer term targets including reducing pollution to improve water quality increasing efficient use of water and ensuring sustainable withdrawals and supply of freshwater to address water scarcity and supporting and strengthening the participation of local communities in improving water and sanitation support United Nations Sustainable Development Goal 12 by promoting sustainable management and efficient use of natural support United Nations Sustainable Development Goal 14 by preventing and significantly reducing marine pollution through our Pacific o Preserves and Coronas Protect Our Beaches initiatives,-1.0799999999999983,0,0.0,0.0
230,Constellation Brands Inc,Q1128160,0,True,The Obreg on brewery s wastewater treatment plant treats 100 of water from industrial and sanitary drainage avoiding pollution to the soil and aquifer while supporting our commitment to comply with local water legislation,-1.0799999999999983,0,0.0,0.0
231,Constellation Brands Inc,Q1128160,0,True,While we strive to elevate sustainable practices in every corner of our operations three of our most passionate priorities are optimizing our water stewardship limiting greenhouse gas G HG emissions and reducing RESPONSIBLE WATER STEWARDSHIP FOR OUR INDUSTRY We recognize the human right to water and sanitation and given the nature of our business water is an essential resource Water conservation and stewardship is a foundational pillar of our sustainability strategy,-1.0799999999999983,0,0.0,0.0
232,Constellation Brands Inc,Q1128160,0,True,As such we optimize water usage in cleaning activities in the Cold Block and Packaging areas,-1.0799999999999983,0,0.0,0.0
233,Contact Energy Ltd,Q1128439,0,False,nothing,14.2725,1,1.0,1.0
234,Contemporary Amperex Technology Co Ltd,Q18653563,0,False,nothing,55.68142857142858,1,1.0,1.0
235,Continental AG,Q163241,0,False,nothing,-7.5,-1,-1.0,-1.0
236,Continental Resources Inc/OK,Q5165314,0,False,nothing,-3.405,-1,-1.0,-1.0
237,Corning Inc,Q5842736,0,False,nothing,27.03,1,1.0,1.0
238,Cosan SA,Q2998228,0,False,nothing,-0.18,-1,-1.0,-1.0
239,Coty Inc,Q1104787,0,False,nothing,259.69800000000004,1,1.0,1.0
240,Credicorp Ltd,Q126559,0,False,nothing,372.135,1,1.0,1.0
241,Credit Suisse Group AG,Q372657,0,False,nothing,-198.638,-1,0.0,-0.5
242,CRH PLC,Q1053299,0,False,nothing,7.8725,1,1.0,1.0
243,Croda International PLC,Q3003175,0,False,nothing,-13.222500000000004,-1,-1.0,-1.0
244,Crown Castle International Corp,Q5189320,0,True,123 Environmental Sustainability and Waste We seek to reduce water use through installation of water efficient plumbing and appliances and equipping sprinkler systems with timers and sensors,-17.430000000000007,0,0.0,0.0
245,Crown Castle International Corp,Q5189320,0,True,123 Management Environmental Sustainability Environment Water and Waste We seek to reduce water use through installation of water efficient plumbing and appliances and equipping sprinkler systems and landscape with timers and sensors,-17.430000000000007,0,0.5833333333333334,0.5
246,Crown Holdings Inc,Q5189378,0,True,3 We promote the environment and pollution prevention by,45.1,2,2.0,2.0
247,CVS Health Corp,Q624375,0,False,nothing,85.18222222222222,1,1.0,1.0
248,CyberArk Software Ltd,Q5197666,0,False,nothing,326.33,1,1.0,1.0
249,CyrusOne Inc,Q16953751,0,False,nothing,2.7224999999999997,1,0.5833333333333334,1.0
250,Daikin Industries Ltd,Q1157589,0,False,nothing,50.87333333333336,1,1.0,1.0
252,Daiwa House Industry Co Ltd,Q913825,0,True,In addition for continuous use of water resources we work to reduce water consumption across the Group thoroughly manage wastewater at plants and reduce water consumed in houses and buildings,23.800000000000004,2,2.0,2.0
253,Daiwa House Industry Co Ltd,Q913825,0,True,We will continue to take steps to prevent air and water part of our community based initiatives to maintain water quality our Tohoku Niigata and Okayama Plants have concluded an agreement which stipulates stricter wastewater discharge requirements than the national ones with each city and local irrigation associations etc,23.800000000000004,2,2.0,2.0
254,Daiwa House Industry Co Ltd,Q913825,0,True,As a counter measure against the situation a national government organization controls water use and tariffs and has been raising the our clients who are planning to open their offices or plants in these areas Fujita one of our Group companies has developed a Comprehensive Wastewater Reuse Rainwater Use System that enables the reuse of wastewater and the use of rainwater to control water consumption and reduce wastewater discharge to almost zero and proposes the system to such clients,23.800000000000004,2,2.0,2.0
255,Daiwa House Industry Co Ltd,Q913825,0,True,Concept of Comprehensive Wastewater Reuse Rainwater Use System Water greens on the site reduced No wastewater drainage Rainwater tank Facility where rainwater and treated wastewater are used Use recycled water and rainwater for industry to minimize the use of external water resources People drink natural water External water source well Water in take reduced Feed water treatment facility Water receiving tanks Water receiving tank for domestic use Industrial facility and of fce Water receiving tank for industrial use Industrial wastewater treatment facility Domestic wastewater treatment facility Water treatment methods suitable for wastewater characteristics applied Facility where recycled water is used Water saving measures at individual facilities Segment Company name Scale Water saving measures Resort facilities Da iwa Resort 4 hotels Installing water saving showers Nishiwaki Royal Hotel 11 rooms Replace regular shower heads with water saving ones 7 rooms Replace faucets in guest rooms with single lever types Sports facilities Sports Club NAS 1 new location Installing waterless toilets 2 new locations Installing water saving showers Da iwa Royal Golf 5 golf courses Replace regular faucets with water saving ones 5 golf courses Replace regular shower heads with water saving ones 3 golf courses Install new water supply and drainage pipes to prevent water leaks Hotels Da iwa Royal 6 new hotels Install water volume regulating faucets in bathrooms Osaka Maru bir u 156 rooms Replace regular shower heads with water saving ones Commercial buildings Da iwa House Industry 1 location Install water saving devices for toilets and faucets Recycling of water in the Osaka Head Office Building and Tokyo Head Office Building of Da iwa House Industry and resort,23.800000000000004,2,2.0,2.0
256,Danaher Corp,Q1159256,0,False,nothing,-1.2400000000000002,-1,-1.0,-1.0
257,Danone SA,Q329426,0,False,nothing,-16.80583333333333,-1,-1.0,-1.0
258,Danske Bank A/S,Q1636974,0,False,nothing,-64.0,-1,-1.0,-1.0
259,DBS Group Holdings Ltd,Q705417,0,False,nothing,4.552857142857143,1,1.0,1.0
260,Deckers Outdoor Corp,Q1181953,0,False,nothing,5.7700000000000005,1,1.0,1.0
261,Dell Technologies Inc,Q27500963,0,False,nothing,27.58285714285714,1,1.0,1.0
262,Delta Electronics Inc,Q5254620,0,False,nothing,-4.98,-1,-1.0,-1.0
263,DENTSPLY SIRONA Inc,Q23781052,0,False,nothing,5.93,1,1.0,1.0
264,Derichebourg SA,Q3023799,0,False,nothing,4.32,1,1.0,1.0
265,Deutsche Bank AG,Q66048,0,False,nothing,-58.1584,-1,-1.0,-1.0
266,Deutsche Telekom AG,Q9396,0,False,nothing,-750.24,-1,-0.3333333333333333,-1.0
267,Deutsche Wohnen SE,Q1204510,0,True,We also ensure that water is used sparingly at our administrative locations by installing low flush toilets and energy saving dishwashers for instance,-58.426,0,0.0,0.0
268,Devon Energy Corp,Q1206980,0,True,Were committed to conserving fresh water and reusing water in our operations to be a good neighbor and an environmentally sound operator as well as to mitigate physical risks associated with regional water operations depend on reliable access to and the ability to safely dispose of water used or produced in drilling and completions operations,2.7,2,2.0,2.0
269,Dexcom Inc,Q15109865,0,False,nothing,17.43,1,1.0,1.0
270,Diageo PLC,Q161140,0,True,For example our Water of Life programme which aims to provide access to clean water better sanitation and hygiene WASH education to those in need often contributes to the development of local infrastructure,50.13125,2,2.0,2.0
271,Diageo PLC,Q161140,0,True,Our Water of Life programme which has reached more than 10 million people in Africa alone aims to provide access to clean water and sanitation,50.13125,2,2.0,2.0
272,Diageo PLC,Q161140,0,True,Were continuing to integrate our Water of Life programme which has helped more than 10 million people access water sanitation and hygiene since 2006 with our other community and sustainable sourcing initiatives,50.13125,2,2.0,2.0
273,Diageo PLC,Q161140,0,True,As well as this were committed to supporting rights to water and sanitation delivered through our Water Blueprint our community programmes such as Water of Life and our Partnering with Suppliers Standard,50.13125,2,2.0,2.0
274,Diageo PLC,Q161140,0,True,We will do this either by replenishing the local catchment or by replenishing the water stressed catchment of relevant raw material sourcing areas through projects such as reforestation wetland recovery safe water and sanitation and improved farming more details see the Environment section of the Annual Report pages 50 54 and our Environment have set four targets to be achieved by 2020 against a 2007 baseline,50.13125,2,2.0,2.0
275,Diamondback Energy Inc,Q65091423,0,False,nothing,-4.38,-1,-1.0,-1.0
276,DiaSorin SpA,Q3706466,0,False,nothing,39.48,1,1.0,1.0
277,Digital Realty Trust Inc,Q5275969,0,False,nothing,94.42,1,0.5833333333333334,1.0
278,Direct Line Insurance Group PLC,Q5280285,0,False,nothing,5.320000000000001,1,1.0,1.0
279,Discover Financial Services,Q5281775,0,False,nothing,11.840000000000003,1,1.0,1.0
280,Dollar General Corp,Q145168,0,False,nothing,41.98774193548388,1,1.0,1.0
281,Dollar Tree Inc,Q5289230,0,False,nothing,42.5,1,1.0,1.0
282,Dometic Group AB,Q5290243,0,False,nothing,34.580000000000005,1,1.0,1.0
283,Dover Corp,Q16974527,0,False,nothing,24.805,1,1.0,1.0
284,Dow Inc,Q62739842,0,False,nothing,51.025,1,1.0,1.0
285,DS Smith PLC,Q5206214,0,False,nothing,7.185454545454545,1,1.0,1.0
286,Duke Energy Corp,Q1264404,0,False,nothing,-21.24058823529412,-1,-1.0,-1.0
287,Duke Realty Corp,Q48742298,0,True,RAINWATER MANAGEMENT We use low impact development LID and green infrastructure to recreate the natural movement of water reduce runoff and store rainwater for irrigation,0.0,0,0.0,0.0
288,DuPont de Nemours Inc,Q221062,0,False,nothing,-72.12222222222222,-1,-1.0,-1.0
289,E.ON SE,Q270223,0,False,nothing,-48.40249999999999,-1,-1.0,-1.0
290,Eastman Chemical Co,Q899022,0,False,nothing,28.2,1,1.0,1.0
291,Eaton Corp PLC,Q48872,0,True,We manufacture solutions that are used in processes that improve water efc ien cy quality sanitation and desalination,-9.48,0,0.0,0.0
292,Eaton Corp PLC,Q48872,0,True,Our strategy and 2030 sustainability targets help advance these UN S DGs 3 Good health and well being 5 Gender equality 6 Clean water and sanitation 7 Affordable and clean energy 8 Decent work and economic growth 9 Industry innovation and infrastructure 10 Reduced inequalities 11 Sustainable cities and communities 12 Responsible consumption and production 13 Climate action For example as demand on the power grid increases were helping municipalities and utilities optimize power efficiency and distribution including clean energy from solar and wind,-9.48,0,0.0,0.0
293,Eaton Corp PLC,Q48872,0,True,Climate change is expected to make the situation worse by altering hydrological cycles causing water sources to be more unpredictable and increasing frequency and intensity of ood s and is committed to responsible water practices that minimize potential negative impacts on the environment and to create solutions that improve water efc ien cy quality sanitation and desalination in communities around the 2015 we have reduced our absolute water consumption each year,-9.48,0,0.0,0.0
294,eBay Inc,Q58024,0,False,nothing,-20.43578947368422,-1,0.0,-0.5
295,Ecolab Inc,Q1282031,1,False,nothing,23.21,2,2.0,2.0
296,Ecopetrol SA,Q1282130,0,False,nothing,-51.74,-1,-1.0,-1.0
297,Edenred,Q3047407,0,False,nothing,13.899999999999997,1,1.0,1.0
298,Edgewell Personal Care Co,Q5337641,1,False,nothing,0.9275,2,2.0,2.0
299,EDP - Energias de Portugal SA,Q1341222,0,False,nothing,-17.025000000000002,-1,-1.0,-1.0
300,Edwards Lifesciences Corp,Q16966841,0,False,nothing,29.385,1,1.0,1.0
301,eHealth Inc,Q5323107,0,False,nothing,2.28,1,1.0,1.0
302,Elanco Animal Health Inc,Q30280160,0,False,nothing,-5.629999999999999,-1,-1.0,-1.0
303,Electrolux AB,Q505922,0,False,nothing,-6.359999999999999,-1,-1.0,-1.0
304,Electronic Arts Inc,Q173941,0,True,Our efforts include Use of LED lighting and room sensors to reduce energy use Use of eco friendly supplies including 100 compost able products when possible Use of green cleaning services and sustainable landscape services Promote reduction reuse and diversion of waste including the elimination of single use water bottles Generate employee awareness and education around sustainability We can have the most immediate impact at our owned locations and we have taken intentional actions at our global headquarters in Redwood Shores California our studios and offices in Burnaby British Columbia and other owned properties,-41.680465116279066,0,0.0,0.0
305,Element Solutions Inc,Q18228597,0,True,We regularly monitor our consumption and pursue opportunities to conserve and use water efficiently including by reusing rinse waters from previous manufacturing batches and evaluating the potential use of high pressure low volume devices and other water conserving equipment for cleaning production of our sites including fourteen manufacturing facilities treat their own wastewater,14.85,2,2.0,2.0
306,Element Solutions Inc,Q18228597,0,True,Water Treatment We manufacture and supply chemicals and equipment to treat water in industrial equipment and manufacturing processes reducing waste discharge and recycling water,14.85,2,2.0,2.0
307,Eli Lilly & Co,Q632240,0,False,nothing,18.558,1,1.0,1.0
308,Embraer SA,Q105557,0,False,nothing,25.80375,1,1.0,1.0
309,EMCOR Group Inc,Q5370289,0,False,nothing,0.4760000000000001,1,1.0,1.0
310,Emerson Electric Co,Q1335585,0,False,nothing,49.25,1,1.0,1.0
311,Emirates Telecommunications Group Co PJSC,Q543449,0,False,nothing,273.27000000000004,1,1.0,1.0
312,Enbridge Inc,Q1339966,0,False,nothing,-83.17966666666666,-1,-1.0,-1.0
313,Encompass Health Corp,Q5690400,0,False,nothing,4.65,1,1.0,1.0
314,Endo International PLC,Q5376211,0,False,nothing,-30.239999999999995,-1,-1.0,-1.0
315,Enel SpA,Q651222,0,False,nothing,-2.171666666666665,-1,-1.0,-1.0
316,Energizer Holdings Inc,Q1200840,0,True,HELP CONSUMERS SAVE WATER Armor All Wash Wipes are extra large pre moistened wipes that give consumers a water free easy to use option to clean their vehicles and can help save 60 gallons of water per vehicle every STRATEGIC SOURCING PARTNERSHIPS THAT ENABLE OUR BUSINESS AND PLANET TO THRIVE As part of our commitment to sustainable sourcing Energizer demands the highest levels of integrity from our suppliers,-11.386666666666668,0,0.0,0.0
317,Energizer Holdings Inc,Q1200840,0,True,We earned Nordic Swan certification in Europe and the Call 2 Recycle Leader in Sustainability Award in Less Water Armor All wash wipes are extra large pre moistened wipes that give consumers a water free easy to use option to clean their vehicles and can help save 60 gallons of water per vehicle every year,-11.386666666666668,0,0.0,0.0
318,Energizer Holdings Inc,Q1200840,0,True,Environmental Protection the past 10 years we have tracked our waste and water usage in our largest manufacturing facility and have created positive trends technology improvements designed to reduce water usage and recycle wash water at our As he boro North Carolina plant we have saved more than half a million liters of water per Energizer is working toward landfill free manufacturing facilities,-11.386666666666668,0,0.0,0.0
319,Engie SA,Q13416787,0,False,nothing,11.898,1,1.0,1.0
320,ENN Energy Holdings Ltd,Q55610325,0,False,nothing,-0.1399999999999999,-1,-1.0,-1.0
321,Enphase Energy Inc,Q17012234,0,False,nothing,26.99,1,1.0,1.0
322,Entra ASA,Q5380649,0,False,nothing,-13.1,-1,-1.0,-1.0
323,EPAM Systems Inc,Q1275613,0,False,nothing,40.510000000000005,1,1.0,1.0
324,EQT Corp,Q5323987,0,False,nothing,15.188333333333334,1,1.0,1.0
325,Equinix Inc,Q851641,0,False,nothing,298.6975,1,1.0,1.0
326,Equinor ASA,Q1776022,0,False,nothing,-63.685,-1,-1.0,-1.0
327,Equity Residential,Q187740,0,False,nothing,-5.64,-1,0.5833333333333334,-0.5
328,Erste Group Bank AG,Q1310001,0,False,nothing,-0.068,-1,-1.0,-1.0
329,Essity AB,Q30938280,2,True,At Ess it y we are dedicated to improving well being through leading hygiene and health solutions,-26.160000000000004,2,2.0,2.0
330,Etsy Inc,Q1353939,0,False,nothing,110.43166666666669,1,1.0,1.0
331,Eutelsat Communications SA,Q848336,0,False,nothing,35.193333333333335,1,1.0,1.0
332,Everest Re Group Ltd,Q1381973,0,False,nothing,30.950000000000003,1,1.0,1.0
333,Evraz PLC,Q1382653,0,False,nothing,-0.6399999999999992,-1,-1.0,-1.0
334,Exxon Mobil Corp,Q156238,0,False,nothing,-137.8398245614035,-1,0.05263157894736842,-0.5
335,F5 Networks Inc,Q3029296,0,False,nothing,1.58,1,1.0,1.0
336,Facebook Inc,Q355,0,False,nothing,-922.28115,-1,-1.0,-1.0
337,Falabella SA,Q5135229,0,False,nothing,0.0,-1,-1.0,-1.0
338,Faurecia SE,Q142205,0,False,nothing,11.015,1,1.0,1.0
339,Federal Signal Corp,Q1400073,0,False,nothing,0.7599999999999999,1,1.0,1.0
340,Ferguson PLC,Q624682,0,False,nothing,0.0,-1,-1.0,-1.0
341,First Abu Dhabi Bank PJSC,Q29124183,0,False,nothing,0.4649999999999998,1,1.0,1.0
342,First Quantum Minerals Ltd,Q1419532,0,False,nothing,0.4349999999999999,1,1.0,1.0
343,First Republic Bank/CA,Q5453752,0,False,nothing,3.255000000000001,1,1.0,1.0
344,Fiserv Inc,Q1420513,0,True,Well reduce reuse and recycle whenever we can and swap plastic bottles for reusable water bottles and filling stations,200.5425,2,2.0,2.0
345,FleetCor Technologies Inc,Q16838618,0,False,nothing,-0.69,-1,-1.0,-1.0
346,Flowserve Corp,Q1430331,0,False,nothing,34.31999999999999,1,1.0,1.0
347,Ford Motor Co,Q44294,0,False,nothing,-66.73283018867924,-1,-1.0,-1.0
348,Fortescue Metals Group Ltd,Q1438957,0,False,nothing,3.978333333333334,1,1.0,1.0
349,Fortinet Inc,Q2749364,0,False,nothing,187.13,1,1.0,1.0
350,Fortive Corp,Q27919383,0,True,Our sensors contributed to ensuring continuity of water supply and minimization of waste,41.55,2,2.0,2.0
351,Fortive Corp,Q27919383,0,True,Have climate related risks and opportunities influenced your strategy in this area Description of influence Products and services Yes Fort ives customers are making the world stronger safer and better by powering clean energy reducing water waste keeping critical infrastructure up and running and ensuring safe sterile healthcare environments,41.55,2,2.0,2.0
352,Freeport-McMoRan Inc,Q1453620,0,True,66 EL ABRA SUPPORTS WATER RESILIENCE FOR ASCOT N COMMUNITY Some of our operations support access to water for local communities by providing drinking water and sanitation facilities,-3.4599999999999973,0,0.0,0.0
353,Fresenius Medical Care AG & Co KGaA,Q650259,0,True,Ensure availability and sustainable management of water and sanitation for and new technologies help us to reduce our impact on the environment and the use of resources,-60.55333333333334,0,0.0,0.0
354,Fresenius SE & Co KGaA,Q705361,0,False,nothing,-3.778928571428572,-1,-1.0,-1.0
355,FUCHS PETROLUB SE,Q878404,0,False,nothing,0.0,-1,-1.0,-1.0
356,FuelCell Energy Inc,Q16993862,0,False,nothing,-37.66714285714285,-1,-1.0,-1.0
357,Fuji Electric Co Ltd,Q498662,0,False,nothing,0.0,-1,-1.0,-1.0
358,Galapagos NV,Q5517961,0,False,nothing,9.4,1,1.0,1.0
359,Gartner Inc,Q174198,0,False,nothing,-18.28277777777777,-1,-1.0,-1.0
360,Gazprom PJSC,Q102673,0,False,nothing,-53.91244897959184,-1,0.0,-0.5
361,Geberit AG,Q464905,2,False,nothing,-2.4,1,1.0,1.0
362,Geely Automobile Holdings Ltd,Q739000,0,False,nothing,9.8525,1,1.0,1.0
364,General Electric Co,Q54173,0,False,nothing,13.7284,1,1.0,1.0
365,General Mills Inc,Q629998,0,False,nothing,-17.877142857142857,-1,-1.0,-1.0
366,General Motors Co,Q81965,0,False,nothing,-92.78060344827584,-1,-1.0,-1.0
367,GFL Environmental Inc,Q25001278,0,False,nothing,30.76000000000001,1,1.0,1.0
368,Gilead Sciences Inc,Q663596,0,True,We aim to help end epidemics of AIDS and hepatitis and combat other communicable Education We educate and train healthcare providers on advanced therapies especially in resource limited Equality We cultivate an inclusive and diverse workforce that celebrates differences in race age gender sexual orientation gender identity and thinking Water and Sanitation We protect water dependent ecosystems by using natural bios wales and water conservation and Clean Energy We generate and purchase renewable energy to offset grid supplied energy at some of our worldwide Innovation and Infrastructure We leverage science and innovation to develop industry leading therapeutics for areas of un met medical Inequalities We formed a Diversity Council in 2018 to enhance our inclusion and diversity initiatives Consumption and Production We use green and sustainable chemistry where possible to produce therapies that benefit human health while minimizing environmental Action We are committed to reducing our greenhouse gas emissions by 25 by 2025 compared with 2016 for the Goals We forge internal and external partnerships to improve patient care strengthen health systems and reduce social and environmental impacts,-11.901999999999996,0,0.0,0.0
369,Givaudan SA,Q509544,0,True,Therefore we strive to protect water resources and promote global access to Water Sanitation and Hygiene WASH principles seeking to guarantee access to water to all our employees and to vulnerable communities in the areas where we source and are confident that managing water as a precious resource and reusing it as much as possible will allow us to mitigate watershed challenges and to improve the lives of everyone along our value chain,39.43333333333334,2,2.0,2.0
370,Givaudan SA,Q509544,0,True,We look to foster sustainable water use at the watershed level and improve access to water sanitation and hygiene thus supporting communities to thrive,39.43333333333334,2,2.0,2.0
371,Givaudan SA,Q509544,0,True,Assessing and addressing water risks at owned operations and in our supply chain to minimise impact on the environment and society in the areas where we source and pillars CREATIONS NATURE PEOPLE COMMUNITIES We also recognise that access to fresh water and sanitation services are an essential human right,39.43333333333334,2,2.0,2.0
372,Givaudan SA,Q509544,0,True,In our supply chain and in our communities our goals are to improve and protect water quality and quantity in our priority natural supply chains and improve access to water sanitation and hygiene WASH in vulnerable communities where we source and operate,39.43333333333334,2,2.0,2.0
373,Givaudan SA,Q509544,0,True,Our policies and programmes keep us on track with these important water and sanitation Water is an essential element in our operations and supply chain and is managed within the framework of our Responsible Care Management System,39.43333333333334,2,2.0,2.0
374,Givaudan SA,Q509544,0,True,Raw material Onsite direct water energy Logistics and packaging 97 2 1 Upstream activities Downstream activities 14 Ground water 36 Municipal water 50 Surface water Operations In our operations we want to set clear objectives to opt i mise water efficiency with a focus on water stressed areas and wastewater treatment,39.43333333333334,2,2.0,2.0
375,Givaudan SA,Q509544,0,True,We also look to improve access to water sanitation and hygiene to positively impact the lives of communities where we operate and source through a number of measures,39.43333333333334,2,2.0,2.0
376,GlaxoSmithKline PLC,Q212322,0,True,2 We take responsibility for removing pollution and contaminants from soil surface and ground water at facilities we have used previously and at the disposal sites of waste management companies we have used,-244.9448,0,0.0,0.0
377,Global Payments Inc,Q5570544,0,False,nothing,12.660000000000002,1,1.0,1.0
378,GN Store Nord AS,Q1544339,0,False,nothing,18.24,1,1.0,1.0
379,Golden Agri-Resources Ltd,Q17039222,0,False,nothing,-17.92,-1,0.3333333333333333,-0.5
