,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
43,Advanced Micro Devices Inc,Q128896,0,False,nothing,56.13510204081632,1,1.0,1.0
44,Adyen NV,Q4686934,0,True,Report 2020 page 34 Environmental sustainability projects This year the environmental sustainability projects we supported were focused on the S DGs of climate action quality education decent work and economic growth,29.82,2,2.0,2.0
45,Adyen NV,Q4686934,0,True,We acknowledge the importance of the S DGs as key metrics in the long term prosperity of people and planet,29.82,2,2.0,2.0
46,AECOM,Q2825507,0,True,Having identified any likely changes in service provision as a result of a proposal we endeavour to quantify these changes and place a monetary value on the costs and benefits of the CBA work has provided us with significant expertise in identifying quantifying and placing monetary values on social impacts for example gains in health and wellbeing,-35.2,0,0.0,0.0
47,AECOM,Q2825507,0,True,Health safety quality and sustainable considerations are of prime importance to our company and essential to the efficient our global business,-35.2,0,0.0,0.0
48,AECOM,Q2825507,0,True,ES CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE 33 Workplace 35 Safety Health and Environment SHE 36 Diversity Inclusion 37 Work Life Balance Career Grow thE S CR SOLUTIONS KNOWLEDGE COMMUNITY ENVIRONMENT WORKPLACE MARKET SPACE projects sites safe comfortable and representative of the communities we work in and serve,-35.2,0,0.0,0.0
49,AES Corp,Q291508,0,True,Wellness initiatives which are locally and culturally relevant for our diverse portfolio of businesses are available to employees through our business locations and cover topics such as nutrition stress management and employee assistance mental health life work balance smoking prevention ergonomics assessment vaccinations and mus cul o skeletal disorders prevention,51.00000000000001,2,2.0,2.0
50,Ageas SA/NV,Q392338,0,False,nothing,-6.386,-1,-1.0,-1.0
51,Agilent Technologies Inc,Q393762,0,True,3233 People policies Environmental health and safety policy Agile nt is committed to providing healthy and safe work environments and processes that enable our people to work injury free and illness free while acting in an environmentally responsible manner,380.1575,2,2.0,2.0
52,AIA Group Ltd,Q1152465,0,True,A I A Vitality and our wellness programmes have focused customer engagement on the benefits of living well to combat the rapid growth of lifestyle related diseases in Asia,-11.7,0,0.0,0.0
53,AIA Group Ltd,Q1152465,0,True,A I A is committed to helping people live Healthier Longer Better Lives across the region and will from time to time exclude certain sectors which have been determined to be inconsistent with our investment programme,-11.7,0,0.0,0.0
54,AIA Group Ltd,Q1152465,0,True,At Group Office our workforce well being programme focuses on physical and mental health,-11.7,0,0.0,0.0
55,AIA Group Ltd,Q1152465,0,True,I am confident that our five strategic focus areas of improving health and wellness green operations sustainable investment people and culture and effective governance will achieve our ambition to be a global industry leader in C OVID 19 pandemic in 2020 was undoubtedly the largest public health emergency in living memory,-11.7,0,0.0,0.0
56,AIA Group Ltd,Q1152465,0,True,Healthy Living Our Healthy Living initiatives partnership with Tottenham Hotspur Football Club and more,-11.7,0,0.0,0.0
57,AIA Group Ltd,Q1152465,0,True,Find out more Corporate Social Responsibility The focus of our CSR programme is Healthy Living helping people to live Healthier Longer Better Lives,-11.7,0,0.0,0.0
58,AIA Group Ltd,Q1152465,0,True,Our differentiated health and well being strategic framework spans prediction prevention diagnosis treatment and recovery,-11.7,0,0.0,0.0
59,AIA Group Ltd,Q1152465,0,True,Tobacco In line with our Purpose of helping people live Healthier Longer Better Lives and our commitment to addressing the risk factors associated with non communicable diseases,-11.7,0,0.0,0.0
60,AIB Group PLC,Q1642179,0,False,nothing,-12.522499999999996,-1,-1.0,-1.0
61,Air Liquide SA,Q407448,1,True,Working with healthcare professionals and caregivers we are committed to improving patients quality of life by raising disease awareness educating and empowering patients identifying the outcomes that matter most to them and personalizing services to their conditions and ACCESS TO MEDICAL OXYGEN FOR RURAL COMMUNITIES IN LOW AND MIDDLE INCOME COUNTRIES Medical oxygen is critical for treating notably pneumonia which claims the lives of more than 800 000 children under five years old every year 1 in the world,131.552,3,3.0,3.0
62,Air Liquide SA,Q407448,1,True,Working alongside patients professionals and hospitals we aim to improve patients quality of life and contribute to a more efficient health system,131.552,3,3.0,3.0
63,Ajinomoto Co Inc,Q412826,0,False,nothing,4.46,1,1.0,1.0
64,Akamai Technologies Inc,Q415598,0,False,nothing,264.46,1,1.0,1.0
65,Akbank TAS,Q416624,0,True,THE UNS SUSTAINABLE DEVELOPMENT GOALS GUIDE OUR SUSTAINABILITY ACTIVITIES,0.0,0,0.0,0.0
66,Akzo Nobel NV,Q50912,1,True,We do this by developing solutions that bring health and well being advantages for instance improving indoor air quality helping to keep surfaces hygienically clean and making living spaces more fun livable and enjoyable through color,10.345,3,3.0,3.0
67,Albemarle Corp,Q127074,0,False,nothing,-2.88,-1,-1.0,-1.0
68,Alcon Inc,Q684825,0,True,53 MANAGEMENT WALK THROUGH S NEAR MISS AND GOOD CATCH RATE 4823 0833 1293 9115 For definitions see footnotes on page 455 586 HSE management walk through s 7 685 Good Catches fixed by our associates 33 Our Story About This Report Benefiting Customers Patients Caring for Our Environment Winning in the Workplace Working With Integrity ES G Performance Data Content Indices Wellness Activities At Alc on health and wellness promotion is critical to creating an energized and productive workforce both on and off the job,21.875,2,3.0,2.0
69,Alexandria Real Estate Equities Inc,Q48739877,0,False,nothing,1.404,1,0.9166666666666666,1.0
70,Alfa Laval AB,Q686030,0,True,Our Business Principles describe our aspirations regarding our environmental business integrity ethics social and transparency performance,10.59666666666667,2,2.0,2.0
71,Alibaba Group Holding Ltd,Q1359568,0,True,of our management team continuing innovation and sustainability of our business,-105.8629411764706,0,0.0,0.0
72,Allegion plc,Q16738121,0,True,For more information on how we impact our communities see Civic Involvement section on page 27 of this Proxy also encourage our employees to embrace a culture that emphasizes safe and healthy lifestyles both at home and at work,23.11,2,2.0,2.0
73,Allegion plc,Q16738121,0,True,Throughout the global C OVID 19 pandemic we adhered to the following principles in full alignment with our company values and preparedness plans Provide safe and healthy working environments for Al legion employees Support customer needs Communicate early and often with our supply chain and logistics partners as well as materials teams and Abide by government regulations and public health guidelines,23.11,2,2.0,2.0
74,Allegion plc,Q16738121,0,True,Health and wellness programs are provided globally and contribute to a productive sustainable workforce by empowering our employees to take personal responsibility for their health safety and well being,23.11,2,2.0,2.0
75,Allegion plc,Q16738121,0,True,From healthy snacks and a focus on heart health to on site fitness and employee led initiatives health is a focus at more information on our social efforts and community impact including human capital management see below and our website at under the heading About Al legion Corporate Social Responsibility ES G Giving Capital Management The Company s human capital strategy is foundational to achieving our business strategy and the responsibility of our Senior Vice President Human Resources and Communications,23.11,2,2.0,2.0
76,Allegion plc,Q16738121,0,True,Throughout the global C OVID 19 pandemic we adhered to the following principles in full alignment with our company values and preparedness plans Provide safe and healthy working environments for Al legion employees Support customer needs Communicate early and often with our supply chain and logistics partners as well as materials teams and Abide by government regulations and public health highlights are as follows Employee Welfare and Communities A cross functional global C OVID 19 response team monitored the most recent developments and shared regular updates to all Al legion employees,23.11,2,2.0,2.0
77,Allegion plc,Q16738121,0,True,Our community impact projects span safe and secure housing hunger relief domestic violence shelters support for educators schools and children facing health and social challenges STEM and mentoring programs and many more needs identified by our local operations,23.11,2,2.0,2.0
78,Allegion plc,Q16738121,0,True,These health and safety measures as well as community activities included Encouraged work from home arrangements for employees where possible and ensured that those employees have effective IT tools and resources in place to support connectivity and to minimize disruption to the business Continuous safe hygiene education for our workforce in accordance with evolving guidelines Regular communication updates to leadership and team members Established aggressive and regular deep cleaning and disinfecting schedules Created social distancing measures such as signage and physical barriers or reconfiguration s of work spaces Implemented measures to reduce density such as staggering work shifts and breaks Established mask use requirements and expectations at our facilities Required temperature and health screenings prior to entering facilities Increased supplies available for employees like masks cleaning solutions hand sanitizer s thermometers and gloves and Temporarily restricted travel and in person addition we created the Al legion Safety Net Global Program for a six month period from April through September 2020 giving production workers an extra day of pay per month to cover unexpected illness or family needs,23.11,2,2.0,2.0
79,Allianz SE,Q487292,0,True,We take a strong stance on gender equality diversity and inclusion training and development employee engagement and health and well being,-13.476363636363637,0,0.0,0.0
80,Allianz SE,Q487292,0,True,And when the world gets back to normal when well still be there always working to secure your future with high quality products simple solutions and reliable the last year we have promoted advanced and enabled projects around the world from bringing food to those in need to supporting start ups building respirators and providing housing for frontline together for a sustainable Childrens Villages Our long term global partnership works to increase the resilience of children and young people through preparing for emergencies and supporting employ ability,-13.476363636363637,0,1.0,0.5
81,Allied Properties Real Estate Investment Trust,Q697852,0,True,Login Fran a is The cities we build have to be sustainable and conducive to human wellness diversity and creativity,51.05375000000001,2,2.0,2.0
82,Allied Properties Real Estate Investment Trust,Q697852,0,True,health and wellness building operations resiliency and finance through our internal also offer annual seminars on Allied s ES G framework and approach which include education on global trends to facilitate interdepartmental discus sion and 2020 we engaged Kin centric to evaluate employee engagement,51.05375000000001,2,2.0,2.0
83,Allied Properties Real Estate Investment Trust,Q697852,0,True,a Health Safety Committee responsible for ensuring we provide a healthy and safe work environment for our employees contractors users and visitors to our properties and a Business Continuity Planning Committee which focuses on risk assessments and crisis planning across the organization,51.05375000000001,2,2.0,2.0
84,Allied Properties Real Estate Investment Trust,Q697852,0,True,This is encouraging and it is Allied to submit to scrutiny in this regard just as we submit financial and operational cities we build have to and human wellness diversity and creativity,51.05375000000001,2,2.0,2.0
85,Allied Properties Real Estate Investment Trust,Q697852,0,True,VISION To make a continuous contribution to cities and elevates and inspires the humanity in all of provide knowledge based organizations urban environments for human connectivity in a manner that is sustainable to human wellness and VALUES Respect for everyone involved in our business users investors trustees partners and neighbours,51.05375000000001,2,0.9166666666666666,2.0
86,Allison Transmission Holdings Inc,Q2036530,0,False,nothing,9.2,1,1.0,1.0
87,Alphabet Inc,Q20800404,0,False,nothing,-7.686999999999998,-1,-1.0,-1.0
88,Alstom SA,Q309084,0,True,Smart innovation for sustainable mobility Follow us on Commitments Key figures Corporate governance Innovation Strategy Sustainable mobility Sustainable Procurement Health and safety Environmental footprint Local communities Diversity Inclusion Ethics drives our growth,81.90727272727273,2,2.0,2.0
89,Altice USA Inc,Q644289,0,False,nothing,-70.21000000000001,-1,-1.0,-1.0
90,Altium Ltd,Q1066620,0,True,We are committed to maintaining a safe and healthy workplace for all our employees,3.344999999999999,2,2.0,2.0
91,Altium Ltd,Q1066620,0,True,A state of the art healthy workplace makes a significant contribution to the satisfaction and productivity of our employees as well as to their ability to engage with the needs of our clients,3.344999999999999,2,2.0,2.0
92,Amadeus IT Group SA,Q696061,0,False,nothing,0.0,-1,-1.0,-1.0
93,Amazon.com Inc,Q3884,0,False,nothing,29.50431309904153,1,1.0,1.0
94,AMC Entertainment Holdings Inc,Q294721,0,True,the impact of the C OVID 19 virus on us the motion picture exhibition industry and the economy in general including our response to the C OVID 19 virus related to suspension of operations at our theatres personnel reductions and other cost cutting measures and measures to maintain necessary liquidity and increases in expenses relating to precautionary measures at our facilities to protect the health and well being of our customers and employees,-41.481923076923074,0,0.0,0.0
95,American Axle & Manufacturing Holdings Inc,Q4743120,0,True,At A AM safety is our top responsibility and that includes the health and wellness of our associates globally,24.360000000000003,2,2.0,2.0
96,American Axle & Manufacturing Holdings Inc,Q4743120,0,True,22 HAS THE POWER TO PROMOTE HEALTHIER LIFESTYLES THROUGH WELLNESS A AM At A AM we take our associates health seriously,24.360000000000003,2,2.0,2.0
97,American Axle & Manufacturing Holdings Inc,Q4743120,0,True,Our Human Rights Policy also addresses workplace safety and security freedom of association wage and hour standards and prohibitions against forced labor child labor and human A AM INTEGRITY THE POWER OF DOING WHAT IS RIGHT IS PARAMOUNT,24.360000000000003,2,2.0,2.0
98,American Express Co,Q194360,0,True,By delivering programs that support health and wellbeing while making room for personal responsibilities and aspirations we are building a positive and supportive culture that empowers our colleagues in Australia and New Zealand to manage their health pro actively,2.204705882352939,2,2.0,2.0
99,American Express Co,Q194360,0,True,Sustainable business practices are vital for protecting the health and safety of our colleagues and customers as well as every community and future generation across the region and the world,2.204705882352939,2,2.0,2.0
100,American Express Co,Q194360,0,True,Practical support for health physical and mental wellbeing As a large employer in Australia and New Zealand were proud of the culture we ve We believe we have a duty of care to pro actively identify and support colleagues who may be experiencing challenges with their mental health,2.204705882352939,2,2.0,2.0
101,American Express Co,Q194360,0,True,Corporate Social Responsibility Customers Communities Colleagues Operating Resp on sibi ly Sustainability SUSTAINABLE Business Practices SUSTAINABLE Business Practices Sustainable business practices are vital for protecting the health and safety of our colleagues and customers as well as every community and future generation across the region and the world,2.204705882352939,2,2.0,2.0
102,American Express Co,Q194360,0,True,Backing our communities INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX 29 BACKING OUR COMMUNITIES Priority Issues Help small businesses to thrive Back and build the leaders of tomorrow Support people to love where they live Highlights healthy and help promote vibrant and creative communities Goals Empower the leaders and entrepreneurs of tomorrow Support vibrant and creative local communities BACKING OUR COMMUNITIES Commitments communities Provide a minimum of twenty hours pro bono legal work for each lawyer per year to community and reporting for our community partners and internal stakeholders to easily track monitor and communicate our social impact Nations artists and emerging talent to drive success Targets The continuation of community education programs led by our community partners The business issues and marketing support internship program OUR CSR COMMITMENTS AND HIGHLIGHTS INTRODUCTION OUR APPROACH TO CSR OPERATING RESPONSIBLY BACKING OUR CUSTOMERS BACKING OUR COMMUNITIES BACKING OUR COLLEAGUES SUSTAINABILITY MANAGING OUR ENVIRONMENTAL IMPACT GRI CONTENT INDEX ALIGNED SUSTAINABLE DEVELOPMENT GOALS 30 INTRODUCING OUR FIRST SOCIAL IMPACT FRAMEWORK As part of our commitment to make bolder contributions to the community we have Groups and feedback from our community that are important to our stakeholders in Australia and New Zealand,2.204705882352939,2,0.8947368421052632,2.0
103,American International Group Inc,Q212235,0,True,As we progress in our sustainability journey AIG will continue to identify initiatives objectives or targets and partnerships that align with and support the UN With UN Sustainable Development Goals Goal 3 Good Health and Well Being Providing enhanced wellness programs to support employees during the C OVID 19 pandemic encouraging prioritizing health and wellness and supporting the adjustment to working from home,-1103.2955555555554,0,0.0,0.0
104,American International Group Inc,Q212235,0,True,Health and Wellness 49 Medical Policies AIG considers access to medical care to be a dimension of diversity equity and inclusion and we seek opportunities to ensure that all of our colleagues are not subjected to discriminatory medical practices,-1103.2955555555554,0,0.0,0.0
105,American International Group Inc,Q212235,0,True,Our 130 Employee Resource Groups which reflect 13 dimensions of diversity focused in particular on creating awareness about ally ship and addressing bias among other AIG s Thailand Women Allies Employee Resource Group hosted a Virtual Walk Run to promote a healthy lifestyle and reduce stress,-1103.2955555555554,0,0.0,0.0
106,American International Group Inc,Q212235,0,True,As always the health and safety of our colleagues is our top priority,-1103.2955555555554,0,0.0,0.0
107,American International Group Inc,Q212235,0,True,36 of AIG s executive hires and promotions in 2020 were female and or ethnically 2020 summer intern class was 44 female globally and 46 ethnically diverse in the of Lasting Change 10 AIG 2020 Annual Report AIG s sustainability agenda focuses on future proofing communities through four key priorities community resilience financial security sustainable operations and sustainable investing,-1103.2955555555554,0,0.0,0.0
108,American Tower Corp,Q4745263,0,False,nothing,-9.5,-1,0.9166666666666666,-0.5
109,American Water Works Co Inc,Q467238,0,False,nothing,559.81,1,1.0,1.0
110,Amorepacific Corp,Q490142,0,True,The Group supports the health wellbeing and economic empowerment of every woman around the world and endeavors to coexist with neighbors and local Can We Make A MORE Beautiful World A more pacific Group aims to enhance health well being and economic capability of 200 000 women by 2020,11.923333333333332,2,2.0,2.0
111,Amorepacific Corp,Q490142,0,True,Create a good place to work by improving employees health and welfare 04 Achieve inclusive growth by actively supporting our business partners development and growth 05 Support the health well being and economic empowerment of 200 000 women under 20 by 20 commitment 06 With a goal to reduce greenhouse gas emissions to preserve nature and ecology for future generations A more pacific Group will implement Carbon Free by 2030,11.923333333333332,2,2.0,2.0
112,Amorepacific Corp,Q490142,0,True,We will also carry out activities to improve the quality of education and a culture of gender equality while supporting womens health and well being economic empowerment and independence to build a society in which all women and their families can enjoy a truly beautiful and healthy we will build a circular economy by enhancing resource efficiency throughout all processes in our corporate Group seeks to contribute to protecting nature for both current and future generations,11.923333333333332,2,2.0,2.0
113,Amorepacific Corp,Q490142,0,True,6 Supporting Womens Health and Well being Contributed to reducing womens cancer mortality and improving the lives of womens cancer patients Why we act A more pacific Group seeks to grow with the local community while fulfilling its social responsibility as a global corporate citizen,11.923333333333332,2,2.0,2.0
114,Amorepacific Corp,Q490142,0,True,Sustainable Lifestyle LANE IGE Refill Me Campaign Reduce water use per tonne of production 1 Number of beneficiaries of womens health and well being programs Implement the Good Jobs Strategy for beauty partners Sul wha soo Beauty from Your Culture Opened the inn is frees Up cycling Store Gong B yeong Gong Gan Through its 2020 Sustainability Commitments A more pacific Group seeks to help its stakeholders create a sustainable lifestyle in their everyday lives achieve inclusive growth with economic and social communities and contribute to the circular economy for future 2020 Sustainability Commitments are closely linked to 2030 Sustainable Development Goals S DGs adopted by the United Nations General Assembly in 2015,11.923333333333332,2,2.0,2.0
115,Amorepacific Corp,Q490142,0,True,We aim to beautify the lives of women by supporting their health well being and economic empowerment so that they can live their best in a more beautiful approach Our aim is to beautify the lives of women by supporting the health well being and economic empowerment of 200 000 women by 2020,11.923333333333332,2,2.0,2.0
116,Amorepacific Corp,Q490142,0,True,In addition we strive to fulfill our corporate social responsibility and share our vision with more people by participating in the United Nations Every Woman Every Child movement which aims to intensify international action to ensure the health and well being of women and children around the Plan A more pacific Group will support the health and well being of over 49 000 women and economic development of over 1 000 women each year with an annual budget of at least KR W 7 billion,11.923333333333332,2,2.0,2.0
117,Amorepacific Corp,Q490142,0,True,As a result we identified the following as core issues response to climate change promotion of resource circulation strengthening product sustainability water resource management respect for human rights and diversity and enhancing employees health and quality of to Stakeholders To understand what is important to stakeholders we analyzed media coverage government policy trends and experts opinions related to A more pacific Group,11.923333333333332,2,2.0,2.0
118,ams AG,Q477875,0,True,We have a strong focus on reducing accidents and promoting health,-1.2000000000000002,0,0.0,0.0
119,ams AG,Q477875,0,True,We have taken extensive measures to safeguard the health and wellbeing of our staff and work closely with our suppliers and customers to limit the impact on our business,-1.2000000000000002,0,0.0,0.0
120,ams AG,Q477875,0,True,To date we have achieved our goal of protect ing the health of our employees and remaining a reliable partner to our customers suppliers and finance partners,-1.2000000000000002,0,0.0,0.0
121,ams AG,Q477875,0,True,Employees We provide a safe and healthy workplace to all employees at ams,-1.2000000000000002,0,0.0,0.0
122,ams AG,Q477875,0,True,With more than 10 000 participants in 130 countries the UN Global Compact is committed to human rights just labor standards environmental protection and anti corruption its dedication to protecting the environment and to the sustainability of resources ams is committed to significantly reducing its carbon emissions,-1.2000000000000002,0,0.0,0.0
123,Analog Devices Inc,Q484930,0,True,30 Our Sustainability Priorities u Social Well Being Sustainability ReportS take holder Group Students and Educators Description ADI provides support to thousands of students and educators,15.64,2,2.0,2.0
124,Analog Devices Inc,Q484930,0,True,Having a safe and healthy work environment is a major component of our sustainability program,15.64,2,2.0,2.0
125,Analog Devices Inc,Q484930,0,True,18 Our Sustainability Priorities u Social Well Being Sustainability Report Social Well Being Introduction At ADI we have become the world leader in high performance signal process ing solutions by ensuring we not only have the best products in the industry but also are a good corporate citizen,15.64,2,2.0,2.0
126,Analog Devices Inc,Q484930,0,True,10 Our Sustainability Priorities u Environment Sustainability Report Introduction We are committed to protecting our employees health and safety in our facilities,15.64,2,2.0,2.0
127,Analog Devices Inc,Q484930,0,True,28 Our Sustainability Priorities u Social Well Being Sustainability ReportS take holder Engagement Approach We view stake holder engagement as a collaborative process that is critical to the success of our company,15.64,2,2.0,2.0
